"met"	"reaction"	"formula"	"reactant"	"product"	"MNX_ID"	"common_met_num"
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `glycine` = 1 `L-threonine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105784"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-methionine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-methionine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-methionine`"	"MNXR105785"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM94@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-tryptophan` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-tryptophan`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-tryptophan` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-tryptophan`"	"MNXR105786"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM97@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-phenylalanine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-phenylalanine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-phenylalanine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-phenylalanine`"	"MNXR105787"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM76@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-tyrosine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-tyrosine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-tyrosine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-tyrosine`"	"MNXR105788"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM142@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-leucine` + 1 `L-threonine` + 1 `Na(+)` = 1 `L-leucine` + 1 `L-threonine` + 1 `Na(+)`"	"1 `L-leucine` + 1 `L-threonine` + 1 `Na(+)` "	" 1 `L-leucine` + 1 `L-threonine` + 1 `Na(+)`"	"MNXR105789"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM142@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-proline` + 1 `L-threonine` + 1 `Na(+)` = 1 `L-proline` + 1 `L-threonine` + 1 `Na(+)`"	"1 `L-proline` + 1 `L-threonine` + 1 `Na(+)` "	" 1 `L-proline` + 1 `L-threonine` + 1 `Na(+)`"	"MNXR105790"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM142@MNXD2 + 1 MNXM199@MNXD1 + 1 MNXM27@MNXD2"	"1 `L-threonine` + 1 `L-valine` + 1 `Na(+)` = 1 `L-threonine` + 1 `L-valine` + 1 `Na(+)`"	"1 `L-threonine` + 1 `L-valine` + 1 `Na(+)` "	" 1 `L-threonine` + 1 `L-valine` + 1 `Na(+)`"	"MNXR105791"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105792"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM142@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD2"	"1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105793"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 + 1 MNXM353@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1 + 1 MNXM353@MNXD2"	"1 `Na(+)` + 1 `glycine` + 1 `L-homoserine` = 1 `Na(+)` + 1 `glycine` + 1 `L-homoserine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-homoserine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-homoserine`"	"MNXR105794"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD2 + 1 MNXM353@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD1 + 1 MNXM353@MNXD2"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-homoserine`"	"MNXR105795"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM37@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-glutamine`"	"MNXR105796"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM53@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-serine`"	"MNXR105797"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM61@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-methionine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-methionine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-methionine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-methionine`"	"MNXR105798"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM94@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tryptophan`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-tryptophan` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tryptophan`"	"MNXR105799"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM97@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine`"	"MNXR105800"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM76@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine`"	"MNXR105801"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM55@MNXD1"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine`"	"1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine` "	" 1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine`"	"MNXR105802"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105803"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105804"	3
"Rh24"	"1 MNXM147@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105805"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105806"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105807"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105808"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`"	"MNXR105809"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105810"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105811"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105812"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine`"	"MNXR105813"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM94@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan`"	"MNXR105814"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM97@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine`"	"MNXR105815"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM76@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine`"	"MNXR105816"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM55@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine`"	"MNXR105817"	3
"Rh24"	"1 MNXM140@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105818"	3
"Rh24"	"1 MNXM114@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105819"	3
"Rh24"	"1 MNXM147@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105820"	3
"Rh24"	"1 MNXM199@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105821"	3
"Rh24"	"1 MNXM142@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1"	"1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`"	"1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` "	" 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`"	"MNXR105822"	3
"Rh24"	"1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD1"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`"	"1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` "	" 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`"	"MNXR105823"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM70@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-arginine` = 1 `Na(+)` + 1 `glycine` + 1 `L-arginine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-arginine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-arginine`"	"MNXR105825"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM89689@MNXD1"	"1 `Na(+)` + 1 `glycine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `glycine` + 1 `L-ornithine`"	"1 `Na(+)` + 1 `glycine` + 1 `L-ornithine` "	" 1 `Na(+)` + 1 `glycine` + 1 `L-ornithine`"	"MNXR105826"	3
"Rh24"	"1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1"	"1 `L-citrulline` + 1 `Na(+)` + 1 `glycine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `glycine`"	"1 `L-citrulline` + 1 `Na(+)` + 1 `glycine` "	" 1 `L-citrulline` + 1 `Na(+)` + 1 `glycine`"	"MNXR105828"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM70@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-arginine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-arginine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-arginine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-arginine`"	"MNXR105830"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM89689@MNXD1"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine`"	"1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine` "	" 1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine`"	"MNXR105831"	3
"Rh24"	"1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine`"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine` "	" 1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine`"	"MNXR105833"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM70@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-arginine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-arginine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-arginine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-arginine`"	"MNXR105835"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM89689@MNXD1"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine`"	"1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine` "	" 1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine`"	"MNXR105836"	3
"Rh24"	"1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine`"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine` "	" 1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine`"	"MNXR105838"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM70@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-arginine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-arginine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-arginine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-arginine`"	"MNXR105839"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM89689@MNXD1"	"1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine`"	"1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine` "	" 1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine`"	"MNXR105840"	3
"Rh24"	"1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine`"	"1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine` "	" 1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine`"	"MNXR105842"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM70@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM70@MNXD1"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-arginine` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-arginine`"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-arginine` "	" 1 `Na(+)` + 1 `L-methionine` + 1 `L-arginine`"	"MNXR105844"	3
"Rh24"	"1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM89689@MNXD1"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine`"	"1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine` "	" 1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine`"	"MNXR105845"	3
