"type"	"id"	"name"	"reversible"	"fast"	"reactants"	"products"	"reactants_name"	"products_name"	"reaction_detail"
"STATE_TRANSITION"	"re844"	NA	FALSE	FALSE	"s8807"	"s8808"	"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine"	"7,8-Dihydroneopterin 3-triphosphate"	"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine = 7,8-Dihydroneopterin 3-triphosphate"
"STATE_TRANSITION"	"re846"	NA	FALSE	FALSE	"s8806"	"s8807"	"2,5-Diaminopyrimidine nucleoside triphosphate"	"2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine"	"2,5-Diaminopyrimidine nucleoside triphosphate = 2,5-Diamino-6-(5-triphosphoryl-3,4-trihydroxy-2-oxopentyl)-amino-4-oxopyrimidine"
"STATE_TRANSITION"	"re849"	NA	FALSE	FALSE	"s8809"	"s8806"	"Formamidopyrimidine nucleoside triphosphate"	"2,5-Diaminopyrimidine nucleoside triphosphate"	"Formamidopyrimidine nucleoside triphosphate = 2,5-Diaminopyrimidine nucleoside triphosphate"
"STATE_TRANSITION"	"re850"	NA	FALSE	FALSE	"s54"	"s8809"	"GTP"	"Formamidopyrimidine nucleoside triphosphate"	"GTP = Formamidopyrimidine nucleoside triphosphate"
"STATE_TRANSITION"	"re851"	NA	FALSE	FALSE	"s54"	"s8810"	"GTP"	"2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-one"	"GTP = 2,5-Diamino-6-(5-phospho-D-ribosylamino)-pyrimidin-4(3H)-one"
"STATE_TRANSITION"	"re852"	NA	FALSE	FALSE	"s8808"	"s8812"	"7,8-Dihydroneopterin 3-triphosphate"	"7,8-Dihydroneopterin"	"7,8-Dihydroneopterin 3-triphosphate = 7,8-Dihydroneopterin"
"STATE_TRANSITION"	"re853"	NA	FALSE	FALSE	"s8812"	"s8813"	"7,8-Dihydroneopterin"	"6-Hydroxymethyl-7,8-dihydropterin"	"7,8-Dihydroneopterin = 6-Hydroxymethyl-7,8-dihydropterin"
"STATE_TRANSITION"	"re854"	NA	FALSE	FALSE	"s8813"	"s8814"	"6-Hydroxymethyl-7,8-dihydropterin"	"6-Hydroxymethyl-7,8-dihydropterin-diphosphate"	"6-Hydroxymethyl-7,8-dihydropterin = 6-Hydroxymethyl-7,8-dihydropterin-diphosphate"
"STATE_TRANSITION"	"re855"	NA	FALSE	FALSE	"s8814,s8821"	"s8815"	"6-Hydroxymethyl-7,8-dihydropterin-diphosphate;4-Aminobenzoate"	"7,8-Dihydro-pteroate"	"6-Hydroxymethyl-7,8-dihydropterin-diphosphate + 4-Aminobenzoate = 7,8-Dihydro-pteroate"
"STATE_TRANSITION"	"re857"	NA	FALSE	FALSE	"s8815"	"s8816"	"7,8-Dihydro-pteroate"	"7,8-Dihydrofolate (DHF)"	"7,8-Dihydro-pteroate = 7,8-Dihydrofolate (DHF)"
"STATE_TRANSITION"	"re858"	NA	TRUE	FALSE	"s8816"	"s8818"	"7,8-Dihydrofolate (DHF)"	"5,6,7,8-Tetrahydrofolate (THF)"	"7,8-Dihydrofolate (DHF) = 5,6,7,8-Tetrahydrofolate (THF)"
"STATE_TRANSITION"	"re859"	NA	TRUE	FALSE	"s8816"	"s8817"	"7,8-Dihydrofolate (DHF)"	"Folate"	"7,8-Dihydrofolate (DHF) = Folate"
"STATE_TRANSITION"	"re860"	NA	FALSE	FALSE	"s8817"	"s8818"	"Folate"	"5,6,7,8-Tetrahydrofolate (THF)"	"Folate = 5,6,7,8-Tetrahydrofolate (THF)"
"STATE_TRANSITION"	"re861"	NA	TRUE	FALSE	"s8818"	"s8819"	"5,6,7,8-Tetrahydrofolate (THF)"	"THF-L-glutamate"	"5,6,7,8-Tetrahydrofolate (THF) = THF-L-glutamate"
"STATE_TRANSITION"	"re862"	NA	TRUE	FALSE	"s8819"	"s8820"	"THF-L-glutamate"	"THF-polyglutamate"	"THF-L-glutamate = THF-polyglutamate"
"STATE_TRANSITION"	"re864"	NA	FALSE	FALSE	"s8813,s8821"	"s8815"	"6-Hydroxymethyl-7,8-dihydropterin;4-Aminobenzoate"	"7,8-Dihydro-pteroate"	"6-Hydroxymethyl-7,8-dihydropterin + 4-Aminobenzoate = 7,8-Dihydro-pteroate"
"STATE_TRANSITION"	"re865"	NA	FALSE	FALSE	"s8822"	"s8821"	"4-Amino-4-deoxychorismate"	"4-Aminobenzoate"	"4-Amino-4-deoxychorismate = 4-Aminobenzoate"
"STATE_TRANSITION"	"re866"	NA	FALSE	FALSE	"s8409"	"s8822"	"Chorismate"	"4-Amino-4-deoxychorismate"	"Chorismate = 4-Amino-4-deoxychorismate"
"STATE_TRANSITION"	"re868"	NA	FALSE	FALSE	"s8818"	"s8824"	"5,6,7,8-Tetrahydrofolate (THF)"	"10-Formyl-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 10-Formyl-THF"
"STATE_TRANSITION"	"re869"	NA	TRUE	FALSE	"s8824"	"s8825"	"10-Formyl-THF"	"5,10-Methenyl-THF"	"10-Formyl-THF = 5,10-Methenyl-THF"
"STATE_TRANSITION"	"re870"	NA	TRUE	FALSE	"s8825"	"s8301"	"5,10-Methenyl-THF"	"5,10-Methylene-THF"	"5,10-Methenyl-THF = 5,10-Methylene-THF"
"STATE_TRANSITION"	"re871"	NA	FALSE	FALSE	"s8301"	"s8826"	"5,10-Methylene-THF"	"5-Methyl-THF"	"5,10-Methylene-THF = 5-Methyl-THF"
"STATE_TRANSITION"	"re872"	NA	TRUE	FALSE	"s8818"	"s8824"	"5,6,7,8-Tetrahydrofolate (THF)"	"10-Formyl-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 10-Formyl-THF"
"STATE_TRANSITION"	"re873"	NA	TRUE	FALSE	"s8818"	"s8824"	"5,6,7,8-Tetrahydrofolate (THF)"	"10-Formyl-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 10-Formyl-THF"
"STATE_TRANSITION"	"re874"	NA	TRUE	FALSE	"s8818"	"s8301"	"5,6,7,8-Tetrahydrofolate (THF)"	"5,10-Methylene-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 5,10-Methylene-THF"
"STATE_TRANSITION"	"re875"	NA	FALSE	FALSE	"s8818"	"s8301"	"5,6,7,8-Tetrahydrofolate (THF)"	"5,10-Methylene-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 5,10-Methylene-THF"
"STATE_TRANSITION"	"re877"	NA	FALSE	FALSE	"s8825"	"s8827"	"5,10-Methenyl-THF"	"5-Formyl-THF"	"5,10-Methenyl-THF = 5-Formyl-THF"
"STATE_TRANSITION"	"re878"	NA	FALSE	FALSE	"s8827"	"s8825"	"5-Formyl-THF"	"5,10-Methenyl-THF"	"5-Formyl-THF = 5,10-Methenyl-THF"
"STATE_TRANSITION"	"re879"	NA	TRUE	FALSE	"s8825"	"s8301"	"5,10-Methenyl-THF"	"5,10-Methylene-THF"	"5,10-Methenyl-THF = 5,10-Methylene-THF"
"STATE_TRANSITION"	"re880"	NA	FALSE	FALSE	"s8825"	"s8818"	"5,10-Methenyl-THF"	"5,6,7,8-Tetrahydrofolate (THF)"	"5,10-Methenyl-THF = 5,6,7,8-Tetrahydrofolate (THF)"
"STATE_TRANSITION"	"re881"	NA	TRUE	FALSE	"s8818"	"s8301"	"5,6,7,8-Tetrahydrofolate (THF)"	"5,10-Methylene-THF"	"5,6,7,8-Tetrahydrofolate (THF) = 5,10-Methylene-THF"
"STATE_TRANSITION"	"re882"	NA	FALSE	FALSE	"s8829"	"s8830"	"5-Amino-levulinate"	"Porphobilinogen"	"5-Amino-levulinate = Porphobilinogen"
"STATE_TRANSITION"	"re883"	NA	FALSE	FALSE	"s8830"	"s8831"	"Porphobilinogen"	"Hydroxymethyl-bilane"	"Porphobilinogen = Hydroxymethyl-bilane"
"STATE_TRANSITION"	"re884"	NA	FALSE	FALSE	"s8831"	"s8832"	"Hydroxymethyl-bilane"	"Uropor-phyrinogen III"	"Hydroxymethyl-bilane = Uropor-phyrinogen III"
"STATE_TRANSITION"	"re885"	NA	FALSE	FALSE	"s8832"	"s8833"	"Uropor-phyrinogen III"	"Copropor-phyrinogen III"	"Uropor-phyrinogen III = Copropor-phyrinogen III"
"STATE_TRANSITION"	"re886"	NA	FALSE	FALSE	"s8833"	"s8834"	"Copropor-phyrinogen III"	"Protopor-phyrinogen IX"	"Copropor-phyrinogen III = Protopor-phyrinogen IX"
"STATE_TRANSITION"	"re887"	NA	FALSE	FALSE	"s8834"	"s8835"	"Protopor-phyrinogen IX"	"Protoporphyrin IX"	"Protopor-phyrinogen IX = Protoporphyrin IX"
"STATE_TRANSITION"	"re888"	NA	FALSE	FALSE	"s8835,s8841"	"s8836"	"Protoporphyrin IX;Fe++"	"Protoheme (Heme)"	"Protoporphyrin IX + Fe++ = Protoheme (Heme)"
"STATE_TRANSITION"	"re889"	NA	FALSE	FALSE	"s8837"	"s8838"	"Uroporphyrinogen I"	"Coproporphyrinogen I"	"Uroporphyrinogen I = Coproporphyrinogen I"
"STATE_TRANSITION"	"re890"	NA	FALSE	FALSE	"s8831"	"s8837"	"Hydroxymethyl-bilane"	"Uroporphyrinogen I"	"Hydroxymethyl-bilane = Uroporphyrinogen I"
"STATE_TRANSITION"	"re891"	NA	FALSE	FALSE	"s8841"	"s8842"	"Fe++"	"Fe+++"	"Fe++ = Fe+++"
"STATE_TRANSITION"	"re892"	NA	FALSE	FALSE	"s8833"	"s8839"	"Copropor-phyrinogen III"	"Coproporphyrin III"	"Copropor-phyrinogen III = Coproporphyrin III"
"STATE_TRANSITION"	"re893"	NA	FALSE	FALSE	"s8839,s8841"	"s8840"	"Coproporphyrin III;Fe++"	"Fe-coproporphyrin III"	"Coproporphyrin III + Fe++ = Fe-coproporphyrin III"
"STATE_TRANSITION"	"re894"	NA	FALSE	FALSE	"s8231"	"s8829"	"Glycine"	"5-Amino-levulinate"	"Glycine = 5-Amino-levulinate"
"STATE_TRANSITION"	"re895"	NA	FALSE	FALSE	"s8843"	"s8829"	"Glutamate-1-semialdehyde"	"5-Amino-levulinate"	"Glutamate-1-semialdehyde = 5-Amino-levulinate"
"STATE_TRANSITION"	"re896"	NA	FALSE	FALSE	"s8844"	"s8843"	"L-Glutamyl-tRNA (Glu)"	"Glutamate-1-semialdehyde"	"L-Glutamyl-tRNA (Glu) = Glutamate-1-semialdehyde"
"STATE_TRANSITION"	"re897"	NA	FALSE	FALSE	"s8230"	"s8844"	"L-Glutamate"	"L-Glutamyl-tRNA (Glu)"	"L-Glutamate = L-Glutamyl-tRNA (Glu)"
"STATE_TRANSITION"	"re898"	NA	FALSE	FALSE	"s8832"	"s8845"	"Uropor-phyrinogen III"	"Precorrin 2"	"Uropor-phyrinogen III = Precorrin 2"
"STATE_TRANSITION"	"re899"	NA	FALSE	FALSE	"s8845"	"s8846"	"Precorrin 2"	"Sirohydrochlorin"	"Precorrin 2 = Sirohydrochlorin"
"STATE_TRANSITION"	"re900"	NA	FALSE	FALSE	"s8846"	"s8847"	"Sirohydrochlorin"	"Siroheme"	"Sirohydrochlorin = Siroheme"
"STATE_TRANSITION"	"re901"	NA	FALSE	FALSE	"s8846"	"s8848"	"Sirohydrochlorin"	"Cobalt-sirohydrochlorin"	"Sirohydrochlorin = Cobalt-sirohydrochlorin"
"STATE_TRANSITION"	"re902"	NA	FALSE	FALSE	"s8848"	"s8849"	"Cobalt-sirohydrochlorin"	"Cobalt-factor 3"	"Cobalt-sirohydrochlorin = Cobalt-factor 3"
"STATE_TRANSITION"	"re903"	NA	TRUE	FALSE	"s8849"	"s8850"	"Cobalt-factor 3"	"Cobalt-precorrin 3"	"Cobalt-factor 3 = Cobalt-precorrin 3"
"STATE_TRANSITION"	"re904"	NA	FALSE	FALSE	"s8850"	"s8851"	"Cobalt-precorrin 3"	"Cobalt-precorrin 4"	"Cobalt-precorrin 3 = Cobalt-precorrin 4"
"STATE_TRANSITION"	"re905"	NA	FALSE	FALSE	"s8851"	"s8852"	"Cobalt-precorrin 4"	"Cobalt-precorrin 5A"	"Cobalt-precorrin 4 = Cobalt-precorrin 5A"
"STATE_TRANSITION"	"re906"	NA	FALSE	FALSE	"s8852"	"s8853"	"Cobalt-precorrin 5A"	"Cobalt-precorrin 5B"	"Cobalt-precorrin 5A = Cobalt-precorrin 5B"
"STATE_TRANSITION"	"re907"	NA	FALSE	FALSE	"s8853"	"s8854"	"Cobalt-precorrin 5B"	"Cobalt-precorrin 6A"	"Cobalt-precorrin 5B = Cobalt-precorrin 6A"
"STATE_TRANSITION"	"re908"	NA	FALSE	FALSE	"s8854"	"s8855"	"Cobalt-precorrin 6A"	"Cobalt-precorrin 6B"	"Cobalt-precorrin 6A = Cobalt-precorrin 6B"
"STATE_TRANSITION"	"re909"	NA	FALSE	FALSE	"s8855"	"s8856"	"Cobalt-precorrin 6B"	"Cobalt-precorrin 7"	"Cobalt-precorrin 6B = Cobalt-precorrin 7"
"STATE_TRANSITION"	"re910"	NA	FALSE	FALSE	"s8856"	"s8857"	"Cobalt-precorrin 7"	"Cobalt-precorrin 8X"	"Cobalt-precorrin 7 = Cobalt-precorrin 8X"
"STATE_TRANSITION"	"re911"	NA	FALSE	FALSE	"s8857"	"s8858"	"Cobalt-precorrin 8X"	"Cobyrinate"	"Cobalt-precorrin 8X = Cobyrinate"
"STATE_TRANSITION"	"re912"	NA	FALSE	FALSE	"s8845"	"s8859"	"Precorrin 2"	"Precorrin 3A"	"Precorrin 2 = Precorrin 3A"
"STATE_TRANSITION"	"re913"	NA	FALSE	FALSE	"s8859"	"s8860"	"Precorrin 3A"	"Precorrin 3B"	"Precorrin 3A = Precorrin 3B"
"STATE_TRANSITION"	"re914"	NA	FALSE	FALSE	"s8860"	"s8861"	"Precorrin 3B"	"Precorrin 4"	"Precorrin 3B = Precorrin 4"
"STATE_TRANSITION"	"re915"	NA	FALSE	FALSE	"s8861"	"s8862"	"Precorrin 4"	"Precorrin 5"	"Precorrin 4 = Precorrin 5"
"STATE_TRANSITION"	"re916"	NA	FALSE	FALSE	"s8862"	"s8863"	"Precorrin 5"	"Precorrin 6A"	"Precorrin 5 = Precorrin 6A"
"STATE_TRANSITION"	"re917"	NA	FALSE	FALSE	"s8863"	"s8864"	"Precorrin 6A"	"Precorrin 6B"	"Precorrin 6A = Precorrin 6B"
"STATE_TRANSITION"	"re918"	NA	FALSE	FALSE	"s8864"	"s8865"	"Precorrin 6B"	"Precorrin 8X"	"Precorrin 6B = Precorrin 8X"
"STATE_TRANSITION"	"re919"	NA	FALSE	FALSE	"s8865"	"s8866"	"Precorrin 8X"	"Hydrogenobyrinate"	"Precorrin 8X = Hydrogenobyrinate"
"STATE_TRANSITION"	"re920"	NA	FALSE	FALSE	"s8866"	"s8867"	"Hydrogenobyrinate"	"Hydrogenobyrinate a,c diamide"	"Hydrogenobyrinate = Hydrogenobyrinate a,c diamide"
"STATE_TRANSITION"	"re921"	NA	FALSE	FALSE	"s8858"	"s8868"	"Cobyrinate"	"Cob(II)yrinate a,c diamide"	"Cobyrinate = Cob(II)yrinate a,c diamide"
"STATE_TRANSITION"	"re922"	NA	FALSE	FALSE	"s8867"	"s8868"	"Hydrogenobyrinate a,c diamide"	"Cob(II)yrinate a,c diamide"	"Hydrogenobyrinate a,c diamide = Cob(II)yrinate a,c diamide"
"STATE_TRANSITION"	"re923"	NA	FALSE	FALSE	"s8868"	"s8869"	"Cob(II)yrinate a,c diamide"	"Cob(I)yrinate a,c diamide"	"Cob(II)yrinate a,c diamide = Cob(I)yrinate a,c diamide"
"STATE_TRANSITION"	"re924"	NA	FALSE	FALSE	"s8869"	"s8870"	"Cob(I)yrinate a,c diamide"	"Adenosyl cobyrinate a,c diamide"	"Cob(I)yrinate a,c diamide = Adenosyl cobyrinate a,c diamide"
"STATE_TRANSITION"	"re925"	NA	FALSE	FALSE	"s8870"	"s8871"	"Adenosyl cobyrinate a,c diamide"	"Adenosyl cobyrinate hexaamide"	"Adenosyl cobyrinate a,c diamide = Adenosyl cobyrinate hexaamide"
"STATE_TRANSITION"	"re926"	NA	FALSE	FALSE	"s8878"	"s8877"	"Dimethyl-benzimidazole"	"alpha-Ribazole-5-P"	"Dimethyl-benzimidazole = alpha-Ribazole-5-P"
"STATE_TRANSITION"	"re927"	NA	FALSE	FALSE	"s8877"	"s8876"	"alpha-Ribazole-5-P"	"alpha-Ribazole"	"alpha-Ribazole-5-P = alpha-Ribazole"
"STATE_TRANSITION"	"re928"	NA	FALSE	FALSE	"s8871"	"s8872"	"Adenosyl cobyrinate hexaamide"	"Adenosyl cobinamide"	"Adenosyl cobyrinate hexaamide = Adenosyl cobinamide"
"STATE_TRANSITION"	"re929"	NA	FALSE	FALSE	"s8872"	"s8873"	"Adenosyl cobinamide"	"Adenosyl cobinamide phosphate"	"Adenosyl cobinamide = Adenosyl cobinamide phosphate"
"STATE_TRANSITION"	"re930"	NA	FALSE	FALSE	"s8873"	"s8874"	"Adenosyl cobinamide phosphate"	"Adenosine-GDP-cobinamide"	"Adenosyl cobinamide phosphate = Adenosine-GDP-cobinamide"
"STATE_TRANSITION"	"re931"	NA	FALSE	FALSE	"s8874,s8876"	"s8875"	"Adenosine-GDP-cobinamide;alpha-Ribazole"	"Vitamin B12 coenzyme"	"Adenosine-GDP-cobinamide + alpha-Ribazole = Vitamin B12 coenzyme"
"STATE_TRANSITION"	"re932"	NA	FALSE	FALSE	"s8879"	"s8880"	"Heme O"	"Heme A"	"Heme O = Heme A"
"STATE_TRANSITION"	"re933"	NA	FALSE	FALSE	"s8836"	"s8879"	"Protoheme (Heme)"	"Heme O"	"Protoheme (Heme) = Heme O"
"STATE_TRANSITION"	"re934"	NA	FALSE	FALSE	"s8883"	"s8884"	"N-Acetyl-D-glucosaminyldiphosphodolichol"	"N,N'-Chitobiosyldiphosphodolichol"	"N-Acetyl-D-glucosaminyldiphosphodolichol = N,N'-Chitobiosyldiphosphodolichol"
"STATE_TRANSITION"	"re935"	NA	FALSE	FALSE	"s8884,s8891"	"s8885"	"N,N'-Chitobiosyldiphosphodolichol;GDP-D-Mannose"	"(GlcNAc)2 (Man)1 (PP-Dol)1"	"N,N'-Chitobiosyldiphosphodolichol + GDP-D-Mannose = (GlcNAc)2 (Man)1 (PP-Dol)1"
"STATE_TRANSITION"	"re937"	NA	FALSE	FALSE	"s8886"	"s8887"	"(GlcNAc)2 (Man)2 (PP-Dol)1"	"(GlcNAc)2 (Man)3 (PP-Dol)1"	"(GlcNAc)2 (Man)2 (PP-Dol)1 = (GlcNAc)2 (Man)3 (PP-Dol)1"
"STATE_TRANSITION"	"re938"	NA	FALSE	FALSE	"s8887"	"s8888"	"(GlcNAc)2 (Man)3 (PP-Dol)1"	"(GlcNAc)2 (Man)4 (PP-Dol)1"	"(GlcNAc)2 (Man)3 (PP-Dol)1 = (GlcNAc)2 (Man)4 (PP-Dol)1"
"STATE_TRANSITION"	"re939"	NA	FALSE	FALSE	"s8885"	"s8886"	"(GlcNAc)2 (Man)1 (PP-Dol)1"	"(GlcNAc)2 (Man)2 (PP-Dol)1"	"(GlcNAc)2 (Man)1 (PP-Dol)1 = (GlcNAc)2 (Man)2 (PP-Dol)1"
"STATE_TRANSITION"	"re940"	NA	FALSE	FALSE	"s8888"	"s8889"	"(GlcNAc)2 (Man)4 (PP-Dol)1"	"(GlcNAc)2 (Man)5 (PP-Dol)1"	"(GlcNAc)2 (Man)4 (PP-Dol)1 = (GlcNAc)2 (Man)5 (PP-Dol)1"
"STATE_TRANSITION"	"re941"	NA	FALSE	FALSE	"s8889,s8892"	"s8890"	"(GlcNAc)2 (Man)5 (PP-Dol)1;Dolichyl beta-D-mannosyl phosphate"	"(GlcNAc)2 (Man)6 (PP-Dol)1"	"(GlcNAc)2 (Man)5 (PP-Dol)1 + Dolichyl beta-D-mannosyl phosphate = (GlcNAc)2 (Man)6 (PP-Dol)1"
"STATE_TRANSITION"	"re942"	NA	FALSE	FALSE	"s8890"	"s8893"	"(GlcNAc)2 (Man)6 (PP-Dol)1"	"(GlcNAc)2 (Man)7 (PP-Dol)1"	"(GlcNAc)2 (Man)6 (PP-Dol)1 = (GlcNAc)2 (Man)7 (PP-Dol)1"
"STATE_TRANSITION"	"re943"	NA	FALSE	FALSE	"s8893"	"s8894"	"(GlcNAc)2 (Man)7 (PP-Dol)1"	"(GlcNAc)2 (Man)8 (PP-Dol)1"	"(GlcNAc)2 (Man)7 (PP-Dol)1 = (GlcNAc)2 (Man)8 (PP-Dol)1"
"STATE_TRANSITION"	"re944"	NA	FALSE	FALSE	"s8894"	"s8895"	"(GlcNAc)2 (Man)8 (PP-Dol)1"	"(GlcNAc)2 (Man)9 (PP-Dol)1"	"(GlcNAc)2 (Man)8 (PP-Dol)1 = (GlcNAc)2 (Man)9 (PP-Dol)1"
"STATE_TRANSITION"	"re945"	NA	FALSE	FALSE	"s8895,s8896"	"s8898"	"(GlcNAc)2 (Man)9 (PP-Dol)1;Dolichyl beta-D-glucosyl phosphate"	"(Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1"	"(GlcNAc)2 (Man)9 (PP-Dol)1 + Dolichyl beta-D-glucosyl phosphate = (Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1"
"STATE_TRANSITION"	"re946"	NA	FALSE	FALSE	"s8898"	"s8899"	"(Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1"	"(Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1"	"(Glc)1 (GlcNAc)2 (Man)9 (PP-Dol)1 = (Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1"
"STATE_TRANSITION"	"re947"	NA	FALSE	FALSE	"s8899"	"s8900"	"(Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1"	"(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1"	"(Glc)2 (GlcNAc)2 (Man)9 (PP-Dol)1 = (Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1"
"STATE_TRANSITION"	"re948"	NA	FALSE	FALSE	"s8897,s8891"	"s8892"	"Dolichyl phosphate;GDP-D-Mannose"	"Dolichyl beta-D-mannosyl phosphate"	"Dolichyl phosphate + GDP-D-Mannose = Dolichyl beta-D-mannosyl phosphate"
"STATE_TRANSITION"	"re949"	NA	FALSE	FALSE	"s8897"	"s8883"	"Dolichyl phosphate"	"N-Acetyl-D-glucosaminyldiphosphodolichol"	"Dolichyl phosphate = N-Acetyl-D-glucosaminyldiphosphodolichol"
"STATE_TRANSITION"	"re950"	NA	FALSE	FALSE	"s8882"	"s8897"	"Dolichol"	"Dolichyl phosphate"	"Dolichol = Dolichyl phosphate"
"STATE_TRANSITION"	"re951"	NA	FALSE	FALSE	"s8897"	"s8896"	"Dolichyl phosphate"	"Dolichyl beta-D-glucosyl phosphate"	"Dolichyl phosphate = Dolichyl beta-D-glucosyl phosphate"
"STATE_TRANSITION"	"re952"	NA	FALSE	FALSE	"s8900,s8907"	"s8901,s8906"	"(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1;Asn-X-Ser/Thr"	"(Glc)3 (GlcNAc)2 (Man)9 (Asn)1;Dolichyl diphosphate"	"(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1 + Asn-X-Ser/Thr = (Glc)3 (GlcNAc)2 (Man)9 (Asn)1 + Dolichyl diphosphate"
"STATE_TRANSITION"	"re953"	NA	FALSE	FALSE	"s8901"	"s8902"	"(Glc)3 (GlcNAc)2 (Man)9 (Asn)1"	"(Glc)2 (GlcNAc)2 (Man)9 (Asn)1"	"(Glc)3 (GlcNAc)2 (Man)9 (Asn)1 = (Glc)2 (GlcNAc)2 (Man)9 (Asn)1"
"STATE_TRANSITION"	"re954"	NA	FALSE	FALSE	"s8902"	"s8903"	"(Glc)2 (GlcNAc)2 (Man)9 (Asn)1"	"(Glc)1 (GlcNAc)2 (Man)9 (Asn)1"	"(Glc)2 (GlcNAc)2 (Man)9 (Asn)1 = (Glc)1 (GlcNAc)2 (Man)9 (Asn)1"
"STATE_TRANSITION"	"re955"	NA	FALSE	FALSE	"s8903"	"s8904"	"(Glc)1 (GlcNAc)2 (Man)9 (Asn)1"	"(GlcNAc)2 (Man)9 (Asn)1"	"(Glc)1 (GlcNAc)2 (Man)9 (Asn)1 = (GlcNAc)2 (Man)9 (Asn)1"
"STATE_TRANSITION"	"re956"	NA	FALSE	FALSE	"s8904"	"s8905"	"(GlcNAc)2 (Man)9 (Asn)1"	"(GlcNAc)2 (Man)5 (Asn)1"	"(GlcNAc)2 (Man)9 (Asn)1 = (GlcNAc)2 (Man)5 (Asn)1"
"STATE_TRANSITION"	"re957"	NA	FALSE	FALSE	"s8906"	"s8897"	"Dolichyl diphosphate"	"Dolichyl phosphate"	"Dolichyl diphosphate = Dolichyl phosphate"
"STATE_TRANSITION"	"re958"	NA	FALSE	FALSE	"s8261,s8911"	"s8910"	"Phosphatidyl-1D-myo-inositol;UDP-N-acetyl-D-glucosamine"	"(GlcNAc)1 (Ino-P)1"	"Phosphatidyl-1D-myo-inositol + UDP-N-acetyl-D-glucosamine = (GlcNAc)1 (Ino-P)1"
"STATE_TRANSITION"	"re959"	NA	FALSE	FALSE	"s8910"	"s8912"	"(GlcNAc)1 (Ino-P)1"	"(GlcN)1 (Ino-P)1"	"(GlcNAc)1 (Ino-P)1 = (GlcN)1 (Ino-P)1"
"STATE_TRANSITION"	"re960"	NA	FALSE	FALSE	"s8912"	"s8913"	"(GlcN)1 (Ino-P)1"	"6-(alpha-D-glucosaminyl)-1D-myo-inositol"	"(GlcN)1 (Ino-P)1 = 6-(alpha-D-glucosaminyl)-1D-myo-inositol"
"STATE_TRANSITION"	"re961"	NA	FALSE	FALSE	"s8912,s8639"	"s8914"	"(GlcN)1 (Ino-P)1;Palmitoyl-CoA"	"(GlcN)1 (Ino(acyl)-P)1"	"(GlcN)1 (Ino-P)1 + Palmitoyl-CoA = (GlcN)1 (Ino(acyl)-P)1"
"STATE_TRANSITION"	"re962"	NA	FALSE	FALSE	"s8914,s8920"	"s8915"	"(GlcN)1 (Ino(acyl)-P)1;Dolichyl D-mannosyl phosphate"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1"	"(GlcN)1 (Ino(acyl)-P)1 + Dolichyl D-mannosyl phosphate = (GlcN)1 (Ino(acyl)-P)1 (Man)1"
"STATE_TRANSITION"	"re963"	NA	FALSE	FALSE	"s8915,s8916"	"s8917"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1;Phosphatidylethanolamine"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1 (EtN)1 (P)1"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1 + Phosphatidylethanolamine = (GlcN)1 (Ino(acyl)-P)1 (Man)1 (EtN)1 (P)1"
"STATE_TRANSITION"	"re964"	NA	FALSE	FALSE	"s8917,s8920"	"s8918"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1 (EtN)1 (P)1;Dolichyl D-mannosyl phosphate"	"(GlcN)1 (Ino(acyl)-P)1 (Man)2 (EtN)1 (P)1"	"(GlcN)1 (Ino(acyl)-P)1 (Man)1 (EtN)1 (P)1 + Dolichyl D-mannosyl phosphate = (GlcN)1 (Ino(acyl)-P)1 (Man)2 (EtN)1 (P)1"
