"rxnID"	"name"	"specie"	"id"	"type"	"MetaID"	"note"
"r_3730"	"zymosteryl oleate[erm]"	"s1019"	"sa1623"	"reactant"	"CDMT00001623"	""
"r_3730"	"zymosteryl oleate[lp]"	"s1020"	"sa1624"	"product"	"CDMT00001624"	""
"r_3731"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	"s1021"	"sa1625"	"reactant"	"CDMT00001625"	""
"r_3731"	"phosphatidylcholine (1-16:0, 2-16:1)[lp]"	"s1022"	"sa1626"	"product"	"CDMT00001626"	""
"r_3732"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	"s1023"	"sa1627"	"reactant"	"CDMT00001627"	""
"r_3732"	"phosphatidylcholine (1-16:1, 2-16:1)[lp]"	"s1024"	"sa1628"	"product"	"CDMT00001628"	""
"r_3733"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	"s1025"	"sa1629"	"reactant"	"CDMT00001629"	""
"r_3733"	"phosphatidylcholine (1-18:0, 2-16:1)[lp]"	"s1026"	"sa1630"	"product"	"CDMT00001630"	""
"r_3734"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	"s1027"	"sa1631"	"reactant"	"CDMT00001631"	""
"r_3734"	"phosphatidylcholine (1-18:1, 2-16:1)[lp]"	"s1028"	"sa1632"	"product"	"CDMT00001632"	""
"r_3735"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	"s1029"	"sa1633"	"reactant"	"CDMT00001633"	""
"r_3735"	"phosphatidylcholine (1-16:0, 2-18:1)[lp]"	"s1030"	"sa1634"	"product"	"CDMT00001634"	""
"r_3736"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	"s1031"	"sa1635"	"reactant"	"CDMT00001635"	""
"r_3736"	"phosphatidylcholine (1-16:1, 2-18:1)[lp]"	"s1032"	"sa1636"	"product"	"CDMT00001636"	""
"r_3737"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	"s1033"	"sa1637"	"reactant"	"CDMT00001637"	""
"r_3737"	"phosphatidylcholine (1-18:0, 2-18:1)[lp]"	"s1034"	"sa1638"	"product"	"CDMT00001638"	""
"r_3738"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	"s1035"	"sa1639"	"reactant"	"CDMT00001639"	""
"r_3738"	"phosphatidylcholine (1-18:1, 2-18:1)[lp]"	"s1036"	"sa1640"	"product"	"CDMT00001640"	""
"r_3739"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	"s1037"	"sa1641"	"reactant"	"CDMT00001641"	""
"r_3739"	"phosphatidylethanolamine (1-16:0, 2-16:1)[lp]"	"s1038"	"sa1642"	"product"	"CDMT00001642"	""
"r_3740"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	"s1039"	"sa1643"	"reactant"	"CDMT00001643"	""
"r_3740"	"phosphatidylethanolamine (1-16:1, 2-16:1)[lp]"	"s1040"	"sa1644"	"product"	"CDMT00001644"	""
"r_3741"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	"s1041"	"sa1645"	"reactant"	"CDMT00001645"	""
"r_3741"	"phosphatidylethanolamine (1-18:0, 2-16:1)[lp]"	"s1042"	"sa1646"	"product"	"CDMT00001646"	""
"r_3742"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	"s1043"	"sa1647"	"reactant"	"CDMT00001647"	""
"r_3742"	"phosphatidylethanolamine (1-18:1, 2-16:1)[lp]"	"s1044"	"sa1648"	"product"	"CDMT00001648"	""
"r_3743"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	"s1045"	"sa1649"	"reactant"	"CDMT00001649"	""
"r_3743"	"phosphatidylethanolamine (1-16:0, 2-18:1)[lp]"	"s1046"	"sa1650"	"product"	"CDMT00001650"	""
"r_3744"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	"s1047"	"sa1651"	"reactant"	"CDMT00001651"	""
"r_3744"	"phosphatidylethanolamine (1-16:1, 2-18:1)[lp]"	"s1048"	"sa1652"	"product"	"CDMT00001652"	""
"r_3745"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	"s1049"	"sa1653"	"reactant"	"CDMT00001653"	""
"r_3745"	"phosphatidylethanolamine (1-18:0, 2-18:1)[lp]"	"s1050"	"sa1654"	"product"	"CDMT00001654"	""
"r_3746"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	"s1051"	"sa1655"	"reactant"	"CDMT00001655"	""
"r_3746"	"phosphatidylethanolamine (1-18:1, 2-18:1)[lp]"	"s1052"	"sa1656"	"product"	"CDMT00001656"	""
"r_3747"	"1-acylglycerophosphocholine (16:0)[erm]"	"s1053"	"sa1657"	"reactant"	"CDMT00001657"	""
"r_3747"	"1-acylglycerophosphocholine (16:0)[lp]"	"s1054"	"sa1658"	"product"	"CDMT00001658"	""
"r_3748"	"1-acylglycerophosphocholine (16:1)[erm]"	"s1055"	"sa1659"	"reactant"	"CDMT00001659"	""
"r_3748"	"1-acylglycerophosphocholine (16:1)[lp]"	"s1056"	"sa1660"	"product"	"CDMT00001660"	""
"r_3749"	"1-acylglycerophosphocholine (18:0)[erm]"	"s1057"	"sa1661"	"reactant"	"CDMT00001661"	""
"r_3749"	"1-acylglycerophosphocholine (18:0)[lp]"	"s1058"	"sa1662"	"product"	"CDMT00001662"	""
"r_3750"	"1-acylglycerophosphocholine (18:1)[erm]"	"s1059"	"sa1663"	"reactant"	"CDMT00001663"	""
"r_3750"	"1-acylglycerophosphocholine (18:1)[lp]"	"s1060"	"sa1664"	"product"	"CDMT00001664"	""
"r_3751"	"1-acylglycerophosphoethanolamine (16:0)[erm]"	"s1061"	"sa1665"	"reactant"	"CDMT00001665"	""
"r_3751"	"1-acylglycerophosphoethanolamine (16:0)[lp]"	"s1062"	"sa1666"	"product"	"CDMT00001666"	""
"r_3752"	"1-acylglycerophosphoethanolamine (16:1)[erm]"	"s1063"	"sa1667"	"reactant"	"CDMT00001667"	""
"r_3752"	"1-acylglycerophosphoethanolamine (16:1)[lp]"	"s1064"	"sa1668"	"product"	"CDMT00001668"	""
"r_3753"	"1-acylglycerophosphoethanolamine (18:0)[erm]"	"s1065"	"sa1669"	"reactant"	"CDMT00001669"	""
"r_3753"	"1-acylglycerophosphoethanolamine (18:0)[lp]"	"s1066"	"sa1670"	"product"	"CDMT00001670"	""
"r_3754"	"1-acylglycerophosphoethanolamine (18:1)[erm]"	"s1067"	"sa1671"	"reactant"	"CDMT00001671"	""
"r_3754"	"1-acylglycerophosphoethanolamine (18:1)[lp]"	"s1068"	"sa1672"	"product"	"CDMT00001672"	""
"r_3755"	"phosphatidate (1-16:0, 2-18:1)[lp]"	"s1069"	"sa1673"	"reactant"	"CDMT00001673"	""
"r_3755"	"phosphatidate (1-16:0, 2-18:1)[erm]"	"s1070"	"sa1674"	"product"	"CDMT00001674"	""
"r_3756"	"phosphatidate (1-16:1, 2-18:1)[lp]"	"s1071"	"sa1675"	"reactant"	"CDMT00001675"	""
"r_3756"	"phosphatidate (1-16:1, 2-18:1)[erm]"	"s1072"	"sa1676"	"product"	"CDMT00001676"	""
"r_3757"	"phosphatidate (1-18:0, 2-18:1)[lp]"	"s1073"	"sa1677"	"reactant"	"CDMT00001677"	""
"r_3757"	"phosphatidate (1-18:0, 2-18:1)[erm]"	"s1074"	"sa1678"	"product"	"CDMT00001678"	""
"r_3758"	"phosphatidate (1-18:1, 2-18:1)[lp]"	"s1075"	"sa1679"	"reactant"	"CDMT00001679"	""
"r_3758"	"phosphatidate (1-18:1, 2-18:1)[erm]"	"s1076"	"sa1680"	"product"	"CDMT00001680"	""
"r_3759"	"phosphatidate (1-16:0, 2-16:1)[erm]"	"s1077"	"sa1681"	"reactant"	"CDMT00001681"	""
"r_3759"	"phosphatidate (1-16:0, 2-16:1)[mm]"	"s1078"	"sa1682"	"product"	"CDMT00001682"	""
"r_3760"	"phosphatidate (1-16:1, 2-16:1)[erm]"	"s1079"	"sa1683"	"reactant"	"CDMT00001683"	""
"r_3760"	"phosphatidate (1-16:1, 2-16:1)[mm]"	"s1080"	"sa1684"	"product"	"CDMT00001684"	""
"r_3761"	"phosphatidate (1-18:0, 2-16:1)[erm]"	"s1081"	"sa1685"	"reactant"	"CDMT00001685"	""
"r_3761"	"phosphatidate (1-18:0, 2-16:1)[mm]"	"s1082"	"sa1686"	"product"	"CDMT00001686"	""
"r_3762"	"phosphatidate (1-18:1, 2-16:1)[erm]"	"s1083"	"sa1687"	"reactant"	"CDMT00001687"	""
"r_3762"	"phosphatidate (1-18:1, 2-16:1)[mm]"	"s1084"	"sa1688"	"product"	"CDMT00001688"	""
"r_3763"	"phosphatidate (1-16:0, 2-18:1)[erm]"	"s1070"	"sa1689"	"reactant"	"CDMT00001689"	""
"r_3763"	"phosphatidate (1-16:0, 2-18:1)[mm]"	"s1085"	"sa1690"	"product"	"CDMT00001690"	""
"r_3764"	"phosphatidate (1-16:1, 2-18:1)[erm]"	"s1072"	"sa1691"	"reactant"	"CDMT00001691"	""
"r_3764"	"phosphatidate (1-16:1, 2-18:1)[mm]"	"s1086"	"sa1692"	"product"	"CDMT00001692"	""
"r_3765"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	"s1087"	"sa1693"	"reactant"	"CDMT00001693"	""
"r_3765"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[mm]"	"s1088"	"sa1694"	"product"	"CDMT00001694"	""
"r_3766"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	"s1089"	"sa1695"	"reactant"	"CDMT00001695"	""
"r_3766"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[mm]"	"s1090"	"sa1696"	"product"	"CDMT00001696"	""
"r_3767"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	"s1091"	"sa1697"	"reactant"	"CDMT00001697"	""
"r_3767"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[mm]"	"s1092"	"sa1698"	"product"	"CDMT00001698"	""
"r_3768"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	"s1093"	"sa1699"	"reactant"	"CDMT00001699"	""
"r_3768"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[mm]"	"s1094"	"sa1700"	"product"	"CDMT00001700"	""
"r_3769"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	"s1095"	"sa1701"	"reactant"	"CDMT00001701"	""
"r_3769"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[mm]"	"s1096"	"sa1702"	"product"	"CDMT00001702"	""
"r_3770"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	"s1097"	"sa1703"	"reactant"	"CDMT00001703"	""
"r_3770"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[mm]"	"s1098"	"sa1704"	"product"	"CDMT00001704"	""
"r_3771"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	"s1099"	"sa1705"	"reactant"	"CDMT00001705"	""
"r_3771"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[mm]"	"s1100"	"sa1706"	"product"	"CDMT00001706"	""
"r_3772"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	"s1101"	"sa1707"	"reactant"	"CDMT00001707"	""
"r_3772"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[mm]"	"s1102"	"sa1708"	"product"	"CDMT00001708"	""
"r_3773"	"phosphatidylethanolamine (1-16:0, 2-16:1)[mm]"	"s1103"	"sa1709"	"reactant"	"CDMT00001709"	""
"r_3773"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	"s1037"	"sa1710"	"product"	"CDMT00001710"	""
"r_3774"	"phosphatidylethanolamine (1-16:1, 2-16:1)[mm]"	"s1104"	"sa1711"	"reactant"	"CDMT00001711"	""
"r_3774"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	"s1039"	"sa1712"	"product"	"CDMT00001712"	""
"r_3775"	"phosphatidylethanolamine (1-18:0, 2-16:1)[mm]"	"s1105"	"sa1713"	"reactant"	"CDMT00001713"	""
"r_3775"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	"s1041"	"sa1714"	"product"	"CDMT00001714"	""
"r_3776"	"phosphatidylethanolamine (1-18:1, 2-16:1)[mm]"	"s1106"	"sa1715"	"reactant"	"CDMT00001715"	""
"r_3776"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	"s1043"	"sa1716"	"product"	"CDMT00001716"	""
"r_3777"	"phosphatidylethanolamine (1-16:0, 2-18:1)[mm]"	"s1107"	"sa1717"	"reactant"	"CDMT00001717"	""
"r_3777"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	"s1045"	"sa1718"	"product"	"CDMT00001718"	""
"r_3778"	"phosphatidylethanolamine (1-16:1, 2-18:1)[mm]"	"s1108"	"sa1719"	"reactant"	"CDMT00001719"	""
"r_3778"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	"s1047"	"sa1720"	"product"	"CDMT00001720"	""
"r_3779"	"phosphatidylethanolamine (1-18:0, 2-18:1)[mm]"	"s1109"	"sa1721"	"reactant"	"CDMT00001721"	""
"r_3779"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	"s1049"	"sa1722"	"product"	"CDMT00001722"	""
"r_3780"	"phosphatidylethanolamine (1-18:1, 2-18:1)[mm]"	"s1110"	"sa1723"	"reactant"	"CDMT00001723"	""
"r_3780"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	"s1051"	"sa1724"	"product"	"CDMT00001724"	""
"r_3781"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	"s1021"	"sa1725"	"reactant"	"CDMT00001725"	""
"r_3781"	"phosphatidylcholine (1-16:0, 2-16:1)[mm]"	"s1111"	"sa1726"	"product"	"CDMT00001726"	""
"r_3782"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	"s1023"	"sa1727"	"reactant"	"CDMT00001727"	""
"r_3782"	"phosphatidylcholine (1-16:1, 2-16:1)[mm]"	"s1112"	"sa1728"	"product"	"CDMT00001728"	""
"r_3783"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	"s1025"	"sa1729"	"reactant"	"CDMT00001729"	""
"r_3783"	"phosphatidylcholine (1-18:0, 2-16:1)[mm]"	"s1113"	"sa1730"	"product"	"CDMT00001730"	""
"r_3784"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	"s1027"	"sa1731"	"reactant"	"CDMT00001731"	""
"r_3784"	"phosphatidylcholine (1-18:1, 2-16:1)[mm]"	"s1114"	"sa1732"	"product"	"CDMT00001732"	""
"r_3785"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	"s1029"	"sa1733"	"reactant"	"CDMT00001733"	""
"r_3785"	"phosphatidylcholine (1-16:0, 2-18:1)[mm]"	"s1115"	"sa1734"	"product"	"CDMT00001734"	""
"r_3786"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	"s1031"	"sa1735"	"reactant"	"CDMT00001735"	""
"r_3786"	"phosphatidylcholine (1-16:1, 2-18:1)[mm]"	"s1116"	"sa1736"	"product"	"CDMT00001736"	""
"r_3787"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	"s1033"	"sa1737"	"reactant"	"CDMT00001737"	""
"r_3787"	"phosphatidylcholine (1-18:0, 2-18:1)[mm]"	"s1117"	"sa1738"	"product"	"CDMT00001738"	""
"r_3788"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	"s1035"	"sa1739"	"reactant"	"CDMT00001739"	""
"r_3788"	"phosphatidylcholine (1-18:1, 2-18:1)[mm]"	"s1118"	"sa1740"	"product"	"CDMT00001740"	""
"r_3789"	"diglyceride (1-16:0, 2-16:1)[erm]"	"s761"	"sa1741"	"reactant"	"CDMT00001741"	""
"r_3789"	"diglyceride (1-16:0, 2-16:1)[gm]"	"s1119"	"sa1742"	"product"	"CDMT00001742"	""
"r_3790"	"diglyceride (1-16:1, 2-16:1)[erm]"	"s763"	"sa1743"	"reactant"	"CDMT00001743"	""
"r_3790"	"diglyceride (1-16:1, 2-16:1)[gm]"	"s1120"	"sa1744"	"product"	"CDMT00001744"	""
"r_3791"	"diglyceride (1-18:0, 2-16:1)[erm]"	"s765"	"sa1745"	"reactant"	"CDMT00001745"	""
"r_3791"	"diglyceride (1-18:0, 2-16:1)[gm]"	"s1121"	"sa1746"	"product"	"CDMT00001746"	""
"r_3792"	"diglyceride (1-18:1, 2-16:1)[erm]"	"s767"	"sa1747"	"reactant"	"CDMT00001747"	""
"r_3792"	"diglyceride (1-18:1, 2-16:1)[gm]"	"s1122"	"sa1748"	"product"	"CDMT00001748"	""
"r_3793"	"diglyceride (1-16:0, 2-18:1)[erm]"	"s769"	"sa1749"	"reactant"	"CDMT00001749"	""
"r_3793"	"diglyceride (1-16:0, 2-18:1)[gm]"	"s1123"	"sa1750"	"product"	"CDMT00001750"	""
"r_3794"	"diglyceride (1-16:1, 2-18:1)[erm]"	"s771"	"sa1751"	"reactant"	"CDMT00001751"	""
"r_3794"	"diglyceride (1-16:1, 2-18:1)[gm]"	"s1124"	"sa1752"	"product"	"CDMT00001752"	""
"r_3795"	"diglyceride (1-18:0, 2-18:1)[erm]"	"s773"	"sa1753"	"reactant"	"CDMT00001753"	""
"r_3795"	"diglyceride (1-18:0, 2-18:1)[gm]"	"s1125"	"sa1754"	"product"	"CDMT00001754"	""
"r_3796"	"diglyceride (1-18:1, 2-18:1)[erm]"	"s775"	"sa1755"	"reactant"	"CDMT00001755"	""
"r_3796"	"diglyceride (1-18:1, 2-18:1)[gm]"	"s1126"	"sa1756"	"product"	"CDMT00001756"	""
"r_3797"	"phosphatidate (1-16:0, 2-16:1)[erm]"	"s1077"	"sa1757"	"reactant"	"CDMT00001757"	""
"r_3797"	"phosphatidate (1-16:0, 2-16:1)[gm]"	"s1127"	"sa1758"	"product"	"CDMT00001758"	""
"r_3798"	"phosphatidate (1-16:1, 2-16:1)[erm]"	"s1079"	"sa1759"	"reactant"	"CDMT00001759"	""
"r_3798"	"phosphatidate (1-16:1, 2-16:1)[gm]"	"s1128"	"sa1760"	"product"	"CDMT00001760"	""
"r_3799"	"phosphatidate (1-18:0, 2-16:1)[erm]"	"s1081"	"sa1761"	"reactant"	"CDMT00001761"	""
"r_3799"	"phosphatidate (1-18:0, 2-16:1)[gm]"	"s1129"	"sa1762"	"product"	"CDMT00001762"	""
"r_3800"	"phosphatidate (1-18:1, 2-16:1)[erm]"	"s1083"	"sa1763"	"reactant"	"CDMT00001763"	""
"r_3800"	"phosphatidate (1-18:1, 2-16:1)[gm]"	"s1130"	"sa1764"	"product"	"CDMT00001764"	""
"r_3801"	"phosphatidate (1-16:0, 2-18:1)[erm]"	"s1070"	"sa1765"	"reactant"	"CDMT00001765"	""
"r_3801"	"phosphatidate (1-16:0, 2-18:1)[gm]"	"s1131"	"sa1766"	"product"	"CDMT00001766"	""
"r_3802"	"phosphatidate (1-16:1, 2-18:1)[erm]"	"s1072"	"sa1767"	"reactant"	"CDMT00001767"	""
"r_3802"	"phosphatidate (1-16:1, 2-18:1)[gm]"	"s1132"	"sa1768"	"product"	"CDMT00001768"	""
"r_3803"	"phosphatidate (1-18:0, 2-18:1)[erm]"	"s1074"	"sa1769"	"reactant"	"CDMT00001769"	""
"r_3803"	"phosphatidate (1-18:0, 2-18:1)[gm]"	"s1133"	"sa1770"	"product"	"CDMT00001770"	""
"r_3804"	"phosphatidate (1-18:1, 2-18:1)[erm]"	"s1076"	"sa1771"	"reactant"	"CDMT00001771"	""
"r_3804"	"phosphatidate (1-18:1, 2-18:1)[gm]"	"s1134"	"sa1772"	"product"	"CDMT00001772"	""
"r_3805"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	"s777"	"sa1773"	"reactant"	"CDMT00001773"	""
"r_3805"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[gm]"	"s1135"	"sa1774"	"product"	"CDMT00001774"	""
"r_3806"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	"s779"	"sa1775"	"reactant"	"CDMT00001775"	""
"r_3806"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[gm]"	"s1136"	"sa1776"	"product"	"CDMT00001776"	""
"r_3807"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	"s781"	"sa1777"	"reactant"	"CDMT00001777"	""
"r_3807"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[gm]"	"s1137"	"sa1778"	"product"	"CDMT00001778"	""
"r_3808"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	"s783"	"sa1779"	"reactant"	"CDMT00001779"	""
"r_3808"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[gm]"	"s1138"	"sa1780"	"product"	"CDMT00001780"	""
"r_3809"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	"s785"	"sa1781"	"reactant"	"CDMT00001781"	""
"r_3809"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]"	"s1139"	"sa1782"	"product"	"CDMT00001782"	""
"r_3810"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	"s787"	"sa1783"	"reactant"	"CDMT00001783"	""
"r_3810"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[gm]"	"s1140"	"sa1784"	"product"	"CDMT00001784"	""
"r_3811"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	"s789"	"sa1785"	"reactant"	"CDMT00001785"	""
"r_3811"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]"	"s1141"	"sa1786"	"product"	"CDMT00001786"	""
"r_3812"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	"s791"	"sa1787"	"reactant"	"CDMT00001787"	""
"r_3812"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm]"	"s1142"	"sa1788"	"product"	"CDMT00001788"	""
"r_3813"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	"s1087"	"sa1789"	"reactant"	"CDMT00001789"	""
"r_3813"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[gm]"	"s1143"	"sa1790"	"product"	"CDMT00001790"	""
"r_3814"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	"s1089"	"sa1791"	"reactant"	"CDMT00001791"	""
"r_3814"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[gm]"	"s1144"	"sa1792"	"product"	"CDMT00001792"	""
"r_3815"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	"s1091"	"sa1793"	"reactant"	"CDMT00001793"	""
"r_3815"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[gm]"	"s1145"	"sa1794"	"product"	"CDMT00001794"	""
"r_3816"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	"s1093"	"sa1795"	"reactant"	"CDMT00001795"	""
"r_3816"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[gm]"	"s1146"	"sa1796"	"product"	"CDMT00001796"	""
"r_3817"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	"s1095"	"sa1797"	"reactant"	"CDMT00001797"	""
"r_3817"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[gm]"	"s1147"	"sa1798"	"product"	"CDMT00001798"	""
"r_3818"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	"s1097"	"sa1799"	"reactant"	"CDMT00001799"	""
"r_3818"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[gm]"	"s1148"	"sa1800"	"product"	"CDMT00001800"	""
"r_3819"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	"s1099"	"sa1801"	"reactant"	"CDMT00001801"	""
"r_3819"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[gm]"	"s1149"	"sa1802"	"product"	"CDMT00001802"	""
"r_3820"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	"s1101"	"sa1803"	"reactant"	"CDMT00001803"	""
"r_3820"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[gm]"	"s1150"	"sa1804"	"product"	"CDMT00001804"	""
"r_3821"	"phosphatidylethanolamine (1-16:0, 2-16:1)[gm]"	"s1151"	"sa1805"	"reactant"	"CDMT00001805"	""
"r_3821"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	"s1037"	"sa1806"	"product"	"CDMT00001806"	""
"r_3822"	"phosphatidylethanolamine (1-16:1, 2-16:1)[gm]"	"s1152"	"sa1807"	"reactant"	"CDMT00001807"	""
"r_3822"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	"s1039"	"sa1808"	"product"	"CDMT00001808"	""
"r_3823"	"phosphatidylethanolamine (1-18:0, 2-16:1)[gm]"	"s1153"	"sa1809"	"reactant"	"CDMT00001809"	""
"r_3823"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	"s1041"	"sa1810"	"product"	"CDMT00001810"	""
"r_3824"	"phosphatidylethanolamine (1-18:1, 2-16:1)[gm]"	"s1154"	"sa1811"	"reactant"	"CDMT00001811"	""
"r_3824"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	"s1043"	"sa1812"	"product"	"CDMT00001812"	""
"r_3825"	"phosphatidylethanolamine (1-16:0, 2-18:1)[gm]"	"s1155"	"sa1813"	"reactant"	"CDMT00001813"	""
"r_3825"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	"s1045"	"sa1814"	"product"	"CDMT00001814"	""
"r_3826"	"phosphatidylethanolamine (1-16:1, 2-18:1)[gm]"	"s1156"	"sa1815"	"reactant"	"CDMT00001815"	""
"r_3826"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	"s1047"	"sa1816"	"product"	"CDMT00001816"	""
"r_3827"	"phosphatidylethanolamine (1-18:0, 2-18:1)[gm]"	"s1157"	"sa1817"	"reactant"	"CDMT00001817"	""
"r_3827"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	"s1049"	"sa1818"	"product"	"CDMT00001818"	""
"r_3828"	"phosphatidylethanolamine (1-18:1, 2-18:1)[gm]"	"s1158"	"sa1819"	"reactant"	"CDMT00001819"	""
"r_3828"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	"s1051"	"sa1820"	"product"	"CDMT00001820"	""
"r_3829"	"phosphatidate (1-16:0, 2-16:1)[erm]"	"s1077"	"sa1821"	"reactant"	"CDMT00001821"	""
"r_3829"	"phosphatidate (1-16:0, 2-16:1)[vm]"	"s1159"	"sa1822"	"product"	"CDMT00001822"	""
"r_3830"	"phosphatidate (1-16:1, 2-16:1)[erm]"	"s1079"	"sa1823"	"reactant"	"CDMT00001823"	""
"r_3830"	"phosphatidate (1-16:1, 2-16:1)[vm]"	"s1160"	"sa1824"	"product"	"CDMT00001824"	""
"r_3831"	"phosphatidate (1-18:0, 2-16:1)[erm]"	"s1081"	"sa1825"	"reactant"	"CDMT00001825"	""
"r_3831"	"phosphatidate (1-18:0, 2-16:1)[vm]"	"s1161"	"sa1826"	"product"	"CDMT00001826"	""
"r_3832"	"phosphatidate (1-18:1, 2-16:1)[erm]"	"s1083"	"sa1827"	"reactant"	"CDMT00001827"	""
"r_3832"	"phosphatidate (1-18:1, 2-16:1)[vm]"	"s1162"	"sa1828"	"product"	"CDMT00001828"	""
"r_3833"	"phosphatidate (1-16:0, 2-18:1)[erm]"	"s1070"	"sa1829"	"reactant"	"CDMT00001829"	""
