"id"	"species"	"name"	"x"	"y"	"rxnID"	"type"	"MetaID"
"sa1582"	"s982"	"triglyceride (1-18:0, 2-18:1, 3-16:0)[lp]"	""	""	"r_3709"	"product"	"CDMT00001582"
"sa1583"	"s983"	"triglyceride (1-18:0, 2-18:1, 3-16:1)[erm]"	""	""	"r_3710"	"reactant"	"CDMT00001583"
"sa1584"	"s984"	"triglyceride (1-18:0, 2-18:1, 3-16:1)[lp]"	""	""	"r_3710"	"product"	"CDMT00001584"
"sa1585"	"s985"	"triglyceride (1-18:0, 2-18:1, 3-18:0)[erm]"	""	""	"r_3711"	"reactant"	"CDMT00001585"
"sa1586"	"s986"	"triglyceride (1-18:0, 2-18:1, 3-18:0)[lp]"	""	""	"r_3711"	"product"	"CDMT00001586"
"sa1587"	"s987"	"triglyceride (1-18:0, 2-18:1, 3-18:1)[erm]"	""	""	"r_3712"	"reactant"	"CDMT00001587"
"sa1588"	"s988"	"triglyceride (1-18:0, 2-18:1, 3-18:1)[lp]"	""	""	"r_3712"	"product"	"CDMT00001588"
"sa1589"	"s989"	"triglyceride (1-18:1, 2-18:1, 3-16:0)[erm]"	""	""	"r_3713"	"reactant"	"CDMT00001589"
"sa1590"	"s990"	"triglyceride (1-18:1, 2-18:1, 3-16:0)[lp]"	""	""	"r_3713"	"product"	"CDMT00001590"
"sa1591"	"s991"	"triglyceride (1-18:1, 2-18:1, 3-16:1)[erm]"	""	""	"r_3714"	"reactant"	"CDMT00001591"
"sa1592"	"s992"	"triglyceride (1-18:1, 2-18:1, 3-16:1)[lp]"	""	""	"r_3714"	"product"	"CDMT00001592"
"sa1593"	"s993"	"triglyceride (1-18:1, 2-18:1, 3-18:0)[erm]"	""	""	"r_3715"	"reactant"	"CDMT00001593"
"sa1594"	"s994"	"triglyceride (1-18:1, 2-18:1, 3-18:0)[lp]"	""	""	"r_3715"	"product"	"CDMT00001594"
"sa1595"	"s995"	"triglyceride (1-18:1, 2-18:1, 3-18:1)[erm]"	""	""	"r_3716"	"reactant"	"CDMT00001595"
"sa1596"	"s996"	"triglyceride (1-18:1, 2-18:1, 3-18:1)[lp]"	""	""	"r_3716"	"product"	"CDMT00001596"
"sa1597"	"s755"	"episterol[erm]"	""	""	"r_3717"	"reactant"	"CDMT00001597"
"sa1598"	"s997"	"episterol[lp]"	""	""	"r_3717"	"product"	"CDMT00001598"
"sa1599"	"s756"	"fecosterol[erm]"	""	""	"r_3718"	"reactant"	"CDMT00001599"
"sa1600"	"s998"	"fecosterol[lp]"	""	""	"r_3718"	"product"	"CDMT00001600"
"sa1601"	"s757"	"lanosterol[erm]"	""	""	"r_3719"	"reactant"	"CDMT00001601"
"sa1602"	"s999"	"lanosterol[lp]"	""	""	"r_3719"	"product"	"CDMT00001602"
"sa1603"	"s759"	"zymosterol[erm]"	""	""	"r_3720"	"reactant"	"CDMT00001603"
"sa1604"	"s1000"	"zymosterol[lp]"	""	""	"r_3720"	"product"	"CDMT00001604"
"sa1605"	"s1001"	"ergosteryl palmitoleate[erm]"	""	""	"r_3721"	"reactant"	"CDMT00001605"
"sa1606"	"s1002"	"ergosteryl palmitoleate[lp]"	""	""	"r_3721"	"product"	"CDMT00001606"
"sa1607"	"s1003"	"ergosteryl oleate[erm]"	""	""	"r_3722"	"reactant"	"CDMT00001607"
"sa1608"	"s1004"	"ergosteryl oleate[lp]"	""	""	"r_3722"	"product"	"CDMT00001608"
"sa1609"	"s1005"	"episteryl palmitoleate[erm]"	""	""	"r_3723"	"reactant"	"CDMT00001609"
"sa1610"	"s1006"	"episteryl palmitoleate[lp]"	""	""	"r_3723"	"product"	"CDMT00001610"
"sa1611"	"s1007"	"episteryl oleate[erm]"	""	""	"r_3724"	"reactant"	"CDMT00001611"
"sa1612"	"s1008"	"episteryl oleate[lp]"	""	""	"r_3724"	"product"	"CDMT00001612"
"sa1613"	"s1009"	"fecosteryl palmitoleate[erm]"	""	""	"r_3725"	"reactant"	"CDMT00001613"
"sa1614"	"s1010"	"fecosteryl palmitoleate[lp]"	""	""	"r_3725"	"product"	"CDMT00001614"
"sa1615"	"s1011"	"fecosteryl oleate[erm]"	""	""	"r_3726"	"reactant"	"CDMT00001615"
"sa1616"	"s1012"	"fecosteryl oleate[lp]"	""	""	"r_3726"	"product"	"CDMT00001616"
"sa1617"	"s1013"	"lanosteryl palmitoleate[erm]"	""	""	"r_3727"	"reactant"	"CDMT00001617"
"sa1618"	"s1014"	"lanosteryl palmitoleate[lp]"	""	""	"r_3727"	"product"	"CDMT00001618"
"sa1619"	"s1015"	"lanosteryl oleate[erm]"	""	""	"r_3728"	"reactant"	"CDMT00001619"
"sa1620"	"s1016"	"lanosteryl oleate[lp]"	""	""	"r_3728"	"product"	"CDMT00001620"
"sa1621"	"s1017"	"zymosteryl palmitoleate[erm]"	""	""	"r_3729"	"reactant"	"CDMT00001621"
"sa1622"	"s1018"	"zymosteryl palmitoleate[lp]"	""	""	"r_3729"	"product"	"CDMT00001622"
"sa1623"	"s1019"	"zymosteryl oleate[erm]"	""	""	"r_3730"	"reactant"	"CDMT00001623"
"sa1624"	"s1020"	"zymosteryl oleate[lp]"	""	""	"r_3730"	"product"	"CDMT00001624"
"sa1625"	"s1021"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	""	""	"r_3731"	"reactant"	"CDMT00001625"
"sa1626"	"s1022"	"phosphatidylcholine (1-16:0, 2-16:1)[lp]"	""	""	"r_3731"	"product"	"CDMT00001626"
"sa1627"	"s1023"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	""	""	"r_3732"	"reactant"	"CDMT00001627"
"sa1628"	"s1024"	"phosphatidylcholine (1-16:1, 2-16:1)[lp]"	""	""	"r_3732"	"product"	"CDMT00001628"
"sa1629"	"s1025"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	""	""	"r_3733"	"reactant"	"CDMT00001629"
"sa1630"	"s1026"	"phosphatidylcholine (1-18:0, 2-16:1)[lp]"	""	""	"r_3733"	"product"	"CDMT00001630"
"sa1631"	"s1027"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	""	""	"r_3734"	"reactant"	"CDMT00001631"
"sa1632"	"s1028"	"phosphatidylcholine (1-18:1, 2-16:1)[lp]"	""	""	"r_3734"	"product"	"CDMT00001632"
"sa1633"	"s1029"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	""	""	"r_3735"	"reactant"	"CDMT00001633"
"sa1634"	"s1030"	"phosphatidylcholine (1-16:0, 2-18:1)[lp]"	""	""	"r_3735"	"product"	"CDMT00001634"
"sa1635"	"s1031"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	""	""	"r_3736"	"reactant"	"CDMT00001635"
"sa1636"	"s1032"	"phosphatidylcholine (1-16:1, 2-18:1)[lp]"	""	""	"r_3736"	"product"	"CDMT00001636"
"sa1637"	"s1033"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	""	""	"r_3737"	"reactant"	"CDMT00001637"
"sa1638"	"s1034"	"phosphatidylcholine (1-18:0, 2-18:1)[lp]"	""	""	"r_3737"	"product"	"CDMT00001638"
"sa1639"	"s1035"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	""	""	"r_3738"	"reactant"	"CDMT00001639"
"sa1640"	"s1036"	"phosphatidylcholine (1-18:1, 2-18:1)[lp]"	""	""	"r_3738"	"product"	"CDMT00001640"
"sa1641"	"s1037"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	""	""	"r_3739"	"reactant"	"CDMT00001641"
"sa1642"	"s1038"	"phosphatidylethanolamine (1-16:0, 2-16:1)[lp]"	""	""	"r_3739"	"product"	"CDMT00001642"
"sa1643"	"s1039"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	""	""	"r_3740"	"reactant"	"CDMT00001643"
"sa1644"	"s1040"	"phosphatidylethanolamine (1-16:1, 2-16:1)[lp]"	""	""	"r_3740"	"product"	"CDMT00001644"
"sa1645"	"s1041"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	""	""	"r_3741"	"reactant"	"CDMT00001645"
"sa1646"	"s1042"	"phosphatidylethanolamine (1-18:0, 2-16:1)[lp]"	""	""	"r_3741"	"product"	"CDMT00001646"
"sa1647"	"s1043"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	""	""	"r_3742"	"reactant"	"CDMT00001647"
"sa1648"	"s1044"	"phosphatidylethanolamine (1-18:1, 2-16:1)[lp]"	""	""	"r_3742"	"product"	"CDMT00001648"
"sa1649"	"s1045"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	""	""	"r_3743"	"reactant"	"CDMT00001649"
"sa1650"	"s1046"	"phosphatidylethanolamine (1-16:0, 2-18:1)[lp]"	""	""	"r_3743"	"product"	"CDMT00001650"
"sa1651"	"s1047"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	""	""	"r_3744"	"reactant"	"CDMT00001651"
"sa1652"	"s1048"	"phosphatidylethanolamine (1-16:1, 2-18:1)[lp]"	""	""	"r_3744"	"product"	"CDMT00001652"
"sa1653"	"s1049"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	""	""	"r_3745"	"reactant"	"CDMT00001653"
"sa1654"	"s1050"	"phosphatidylethanolamine (1-18:0, 2-18:1)[lp]"	""	""	"r_3745"	"product"	"CDMT00001654"
"sa1655"	"s1051"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	""	""	"r_3746"	"reactant"	"CDMT00001655"
"sa1656"	"s1052"	"phosphatidylethanolamine (1-18:1, 2-18:1)[lp]"	""	""	"r_3746"	"product"	"CDMT00001656"
"sa1657"	"s1053"	"1-acylglycerophosphocholine (16:0)[erm]"	""	""	"r_3747"	"reactant"	"CDMT00001657"
"sa1658"	"s1054"	"1-acylglycerophosphocholine (16:0)[lp]"	""	""	"r_3747"	"product"	"CDMT00001658"
"sa1659"	"s1055"	"1-acylglycerophosphocholine (16:1)[erm]"	""	""	"r_3748"	"reactant"	"CDMT00001659"
"sa1660"	"s1056"	"1-acylglycerophosphocholine (16:1)[lp]"	""	""	"r_3748"	"product"	"CDMT00001660"
"sa1661"	"s1057"	"1-acylglycerophosphocholine (18:0)[erm]"	""	""	"r_3749"	"reactant"	"CDMT00001661"
"sa1662"	"s1058"	"1-acylglycerophosphocholine (18:0)[lp]"	""	""	"r_3749"	"product"	"CDMT00001662"
"sa1663"	"s1059"	"1-acylglycerophosphocholine (18:1)[erm]"	""	""	"r_3750"	"reactant"	"CDMT00001663"
"sa1664"	"s1060"	"1-acylglycerophosphocholine (18:1)[lp]"	""	""	"r_3750"	"product"	"CDMT00001664"
"sa1665"	"s1061"	"1-acylglycerophosphoethanolamine (16:0)[erm]"	""	""	"r_3751"	"reactant"	"CDMT00001665"
"sa1666"	"s1062"	"1-acylglycerophosphoethanolamine (16:0)[lp]"	""	""	"r_3751"	"product"	"CDMT00001666"
"sa1667"	"s1063"	"1-acylglycerophosphoethanolamine (16:1)[erm]"	""	""	"r_3752"	"reactant"	"CDMT00001667"
"sa1668"	"s1064"	"1-acylglycerophosphoethanolamine (16:1)[lp]"	""	""	"r_3752"	"product"	"CDMT00001668"
"sa1669"	"s1065"	"1-acylglycerophosphoethanolamine (18:0)[erm]"	""	""	"r_3753"	"reactant"	"CDMT00001669"
"sa1670"	"s1066"	"1-acylglycerophosphoethanolamine (18:0)[lp]"	""	""	"r_3753"	"product"	"CDMT00001670"
"sa1671"	"s1067"	"1-acylglycerophosphoethanolamine (18:1)[erm]"	""	""	"r_3754"	"reactant"	"CDMT00001671"
"sa1672"	"s1068"	"1-acylglycerophosphoethanolamine (18:1)[lp]"	""	""	"r_3754"	"product"	"CDMT00001672"
"sa1673"	"s1069"	"phosphatidate (1-16:0, 2-18:1)[lp]"	""	""	"r_3755"	"reactant"	"CDMT00001673"
"sa1674"	"s1070"	"phosphatidate (1-16:0, 2-18:1)[erm]"	""	""	"r_3755"	"product"	"CDMT00001674"
"sa1675"	"s1071"	"phosphatidate (1-16:1, 2-18:1)[lp]"	""	""	"r_3756"	"reactant"	"CDMT00001675"
"sa1676"	"s1072"	"phosphatidate (1-16:1, 2-18:1)[erm]"	""	""	"r_3756"	"product"	"CDMT00001676"
"sa1677"	"s1073"	"phosphatidate (1-18:0, 2-18:1)[lp]"	""	""	"r_3757"	"reactant"	"CDMT00001677"
"sa1678"	"s1074"	"phosphatidate (1-18:0, 2-18:1)[erm]"	""	""	"r_3757"	"product"	"CDMT00001678"
"sa1679"	"s1075"	"phosphatidate (1-18:1, 2-18:1)[lp]"	""	""	"r_3758"	"reactant"	"CDMT00001679"
"sa1680"	"s1076"	"phosphatidate (1-18:1, 2-18:1)[erm]"	""	""	"r_3758"	"product"	"CDMT00001680"
"sa1681"	"s1077"	"phosphatidate (1-16:0, 2-16:1)[erm]"	""	""	"r_3759"	"reactant"	"CDMT00001681"
"sa1682"	"s1078"	"phosphatidate (1-16:0, 2-16:1)[mm]"	""	""	"r_3759"	"product"	"CDMT00001682"
"sa1683"	"s1079"	"phosphatidate (1-16:1, 2-16:1)[erm]"	""	""	"r_3760"	"reactant"	"CDMT00001683"
"sa1684"	"s1080"	"phosphatidate (1-16:1, 2-16:1)[mm]"	""	""	"r_3760"	"product"	"CDMT00001684"
"sa1685"	"s1081"	"phosphatidate (1-18:0, 2-16:1)[erm]"	""	""	"r_3761"	"reactant"	"CDMT00001685"
"sa1686"	"s1082"	"phosphatidate (1-18:0, 2-16:1)[mm]"	""	""	"r_3761"	"product"	"CDMT00001686"
"sa1687"	"s1083"	"phosphatidate (1-18:1, 2-16:1)[erm]"	""	""	"r_3762"	"reactant"	"CDMT00001687"
"sa1688"	"s1084"	"phosphatidate (1-18:1, 2-16:1)[mm]"	""	""	"r_3762"	"product"	"CDMT00001688"
"sa1689"	"s1070"	"phosphatidate (1-16:0, 2-18:1)[erm]"	""	""	"r_3763"	"reactant"	"CDMT00001689"
"sa1690"	"s1085"	"phosphatidate (1-16:0, 2-18:1)[mm]"	""	""	"r_3763"	"product"	"CDMT00001690"
"sa1691"	"s1072"	"phosphatidate (1-16:1, 2-18:1)[erm]"	""	""	"r_3764"	"reactant"	"CDMT00001691"
"sa1692"	"s1086"	"phosphatidate (1-16:1, 2-18:1)[mm]"	""	""	"r_3764"	"product"	"CDMT00001692"
"sa1693"	"s1087"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[erm]"	""	""	"r_3765"	"reactant"	"CDMT00001693"
"sa1694"	"s1088"	"phosphatidyl-L-serine (1-16:0, 2-16:1)[mm]"	""	""	"r_3765"	"product"	"CDMT00001694"
"sa1695"	"s1089"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[erm]"	""	""	"r_3766"	"reactant"	"CDMT00001695"
"sa1696"	"s1090"	"phosphatidyl-L-serine (1-16:1, 2-16:1)[mm]"	""	""	"r_3766"	"product"	"CDMT00001696"
"sa1697"	"s1091"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[erm]"	""	""	"r_3767"	"reactant"	"CDMT00001697"
"sa1698"	"s1092"	"phosphatidyl-L-serine (1-18:0, 2-16:1)[mm]"	""	""	"r_3767"	"product"	"CDMT00001698"
"sa1699"	"s1093"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[erm]"	""	""	"r_3768"	"reactant"	"CDMT00001699"
"sa1700"	"s1094"	"phosphatidyl-L-serine (1-18:1, 2-16:1)[mm]"	""	""	"r_3768"	"product"	"CDMT00001700"
"sa1701"	"s1095"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]"	""	""	"r_3769"	"reactant"	"CDMT00001701"
"sa1702"	"s1096"	"phosphatidyl-L-serine (1-16:0, 2-18:1)[mm]"	""	""	"r_3769"	"product"	"CDMT00001702"
"sa1703"	"s1097"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[erm]"	""	""	"r_3770"	"reactant"	"CDMT00001703"
"sa1704"	"s1098"	"phosphatidyl-L-serine (1-16:1, 2-18:1)[mm]"	""	""	"r_3770"	"product"	"CDMT00001704"
"sa1705"	"s1099"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]"	""	""	"r_3771"	"reactant"	"CDMT00001705"
"sa1706"	"s1100"	"phosphatidyl-L-serine (1-18:0, 2-18:1)[mm]"	""	""	"r_3771"	"product"	"CDMT00001706"
"sa1707"	"s1101"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[erm]"	""	""	"r_3772"	"reactant"	"CDMT00001707"
"sa1708"	"s1102"	"phosphatidyl-L-serine (1-18:1, 2-18:1)[mm]"	""	""	"r_3772"	"product"	"CDMT00001708"
"sa1709"	"s1103"	"phosphatidylethanolamine (1-16:0, 2-16:1)[mm]"	""	""	"r_3773"	"reactant"	"CDMT00001709"
"sa1710"	"s1037"	"phosphatidylethanolamine (1-16:0, 2-16:1)[erm]"	""	""	"r_3773"	"product"	"CDMT00001710"
"sa1711"	"s1104"	"phosphatidylethanolamine (1-16:1, 2-16:1)[mm]"	""	""	"r_3774"	"reactant"	"CDMT00001711"
"sa1712"	"s1039"	"phosphatidylethanolamine (1-16:1, 2-16:1)[erm]"	""	""	"r_3774"	"product"	"CDMT00001712"
"sa1713"	"s1105"	"phosphatidylethanolamine (1-18:0, 2-16:1)[mm]"	""	""	"r_3775"	"reactant"	"CDMT00001713"
"sa1714"	"s1041"	"phosphatidylethanolamine (1-18:0, 2-16:1)[erm]"	""	""	"r_3775"	"product"	"CDMT00001714"
"sa1715"	"s1106"	"phosphatidylethanolamine (1-18:1, 2-16:1)[mm]"	""	""	"r_3776"	"reactant"	"CDMT00001715"
"sa1716"	"s1043"	"phosphatidylethanolamine (1-18:1, 2-16:1)[erm]"	""	""	"r_3776"	"product"	"CDMT00001716"
"sa1717"	"s1107"	"phosphatidylethanolamine (1-16:0, 2-18:1)[mm]"	""	""	"r_3777"	"reactant"	"CDMT00001717"
"sa1718"	"s1045"	"phosphatidylethanolamine (1-16:0, 2-18:1)[erm]"	""	""	"r_3777"	"product"	"CDMT00001718"
"sa1719"	"s1108"	"phosphatidylethanolamine (1-16:1, 2-18:1)[mm]"	""	""	"r_3778"	"reactant"	"CDMT00001719"
"sa1720"	"s1047"	"phosphatidylethanolamine (1-16:1, 2-18:1)[erm]"	""	""	"r_3778"	"product"	"CDMT00001720"
"sa1721"	"s1109"	"phosphatidylethanolamine (1-18:0, 2-18:1)[mm]"	""	""	"r_3779"	"reactant"	"CDMT00001721"
"sa1722"	"s1049"	"phosphatidylethanolamine (1-18:0, 2-18:1)[erm]"	""	""	"r_3779"	"product"	"CDMT00001722"
"sa1723"	"s1110"	"phosphatidylethanolamine (1-18:1, 2-18:1)[mm]"	""	""	"r_3780"	"reactant"	"CDMT00001723"
"sa1724"	"s1051"	"phosphatidylethanolamine (1-18:1, 2-18:1)[erm]"	""	""	"r_3780"	"product"	"CDMT00001724"
"sa1725"	"s1021"	"phosphatidylcholine (1-16:0, 2-16:1)[erm]"	""	""	"r_3781"	"reactant"	"CDMT00001725"
"sa1726"	"s1111"	"phosphatidylcholine (1-16:0, 2-16:1)[mm]"	""	""	"r_3781"	"product"	"CDMT00001726"
"sa1727"	"s1023"	"phosphatidylcholine (1-16:1, 2-16:1)[erm]"	""	""	"r_3782"	"reactant"	"CDMT00001727"
"sa1728"	"s1112"	"phosphatidylcholine (1-16:1, 2-16:1)[mm]"	""	""	"r_3782"	"product"	"CDMT00001728"
"sa1729"	"s1025"	"phosphatidylcholine (1-18:0, 2-16:1)[erm]"	""	""	"r_3783"	"reactant"	"CDMT00001729"
"sa1730"	"s1113"	"phosphatidylcholine (1-18:0, 2-16:1)[mm]"	""	""	"r_3783"	"product"	"CDMT00001730"
"sa1731"	"s1027"	"phosphatidylcholine (1-18:1, 2-16:1)[erm]"	""	""	"r_3784"	"reactant"	"CDMT00001731"
"sa1732"	"s1114"	"phosphatidylcholine (1-18:1, 2-16:1)[mm]"	""	""	"r_3784"	"product"	"CDMT00001732"
"sa1733"	"s1029"	"phosphatidylcholine (1-16:0, 2-18:1)[erm]"	""	""	"r_3785"	"reactant"	"CDMT00001733"
"sa1734"	"s1115"	"phosphatidylcholine (1-16:0, 2-18:1)[mm]"	""	""	"r_3785"	"product"	"CDMT00001734"
"sa1735"	"s1031"	"phosphatidylcholine (1-16:1, 2-18:1)[erm]"	""	""	"r_3786"	"reactant"	"CDMT00001735"
"sa1736"	"s1116"	"phosphatidylcholine (1-16:1, 2-18:1)[mm]"	""	""	"r_3786"	"product"	"CDMT00001736"
"sa1737"	"s1033"	"phosphatidylcholine (1-18:0, 2-18:1)[erm]"	""	""	"r_3787"	"reactant"	"CDMT00001737"
"sa1738"	"s1117"	"phosphatidylcholine (1-18:0, 2-18:1)[mm]"	""	""	"r_3787"	"product"	"CDMT00001738"
"sa1739"	"s1035"	"phosphatidylcholine (1-18:1, 2-18:1)[erm]"	""	""	"r_3788"	"reactant"	"CDMT00001739"
"sa1740"	"s1118"	"phosphatidylcholine (1-18:1, 2-18:1)[mm]"	""	""	"r_3788"	"product"	"CDMT00001740"
"sa1741"	"s761"	"diglyceride (1-16:0, 2-16:1)[erm]"	""	""	"r_3789"	"reactant"	"CDMT00001741"
"sa1742"	"s1119"	"diglyceride (1-16:0, 2-16:1)[gm]"	""	""	"r_3789"	"product"	"CDMT00001742"
"sa1743"	"s763"	"diglyceride (1-16:1, 2-16:1)[erm]"	""	""	"r_3790"	"reactant"	"CDMT00001743"
"sa1744"	"s1120"	"diglyceride (1-16:1, 2-16:1)[gm]"	""	""	"r_3790"	"product"	"CDMT00001744"
"sa1745"	"s765"	"diglyceride (1-18:0, 2-16:1)[erm]"	""	""	"r_3791"	"reactant"	"CDMT00001745"
"sa1746"	"s1121"	"diglyceride (1-18:0, 2-16:1)[gm]"	""	""	"r_3791"	"product"	"CDMT00001746"
"sa1747"	"s767"	"diglyceride (1-18:1, 2-16:1)[erm]"	""	""	"r_3792"	"reactant"	"CDMT00001747"
"sa1748"	"s1122"	"diglyceride (1-18:1, 2-16:1)[gm]"	""	""	"r_3792"	"product"	"CDMT00001748"
"sa1749"	"s769"	"diglyceride (1-16:0, 2-18:1)[erm]"	""	""	"r_3793"	"reactant"	"CDMT00001749"
"sa1750"	"s1123"	"diglyceride (1-16:0, 2-18:1)[gm]"	""	""	"r_3793"	"product"	"CDMT00001750"
"sa1751"	"s771"	"diglyceride (1-16:1, 2-18:1)[erm]"	""	""	"r_3794"	"reactant"	"CDMT00001751"
"sa1752"	"s1124"	"diglyceride (1-16:1, 2-18:1)[gm]"	""	""	"r_3794"	"product"	"CDMT00001752"
"sa1753"	"s773"	"diglyceride (1-18:0, 2-18:1)[erm]"	""	""	"r_3795"	"reactant"	"CDMT00001753"
"sa1754"	"s1125"	"diglyceride (1-18:0, 2-18:1)[gm]"	""	""	"r_3795"	"product"	"CDMT00001754"
"sa1755"	"s775"	"diglyceride (1-18:1, 2-18:1)[erm]"	""	""	"r_3796"	"reactant"	"CDMT00001755"
"sa1756"	"s1126"	"diglyceride (1-18:1, 2-18:1)[gm]"	""	""	"r_3796"	"product"	"CDMT00001756"
"sa1757"	"s1077"	"phosphatidate (1-16:0, 2-16:1)[erm]"	""	""	"r_3797"	"reactant"	"CDMT00001757"
"sa1758"	"s1127"	"phosphatidate (1-16:0, 2-16:1)[gm]"	""	""	"r_3797"	"product"	"CDMT00001758"
"sa1759"	"s1079"	"phosphatidate (1-16:1, 2-16:1)[erm]"	""	""	"r_3798"	"reactant"	"CDMT00001759"
"sa1760"	"s1128"	"phosphatidate (1-16:1, 2-16:1)[gm]"	""	""	"r_3798"	"product"	"CDMT00001760"
"sa1761"	"s1081"	"phosphatidate (1-18:0, 2-16:1)[erm]"	""	""	"r_3799"	"reactant"	"CDMT00001761"
"sa1762"	"s1129"	"phosphatidate (1-18:0, 2-16:1)[gm]"	""	""	"r_3799"	"product"	"CDMT00001762"
"sa1763"	"s1083"	"phosphatidate (1-18:1, 2-16:1)[erm]"	""	""	"r_3800"	"reactant"	"CDMT00001763"
"sa1764"	"s1130"	"phosphatidate (1-18:1, 2-16:1)[gm]"	""	""	"r_3800"	"product"	"CDMT00001764"
"sa1765"	"s1070"	"phosphatidate (1-16:0, 2-18:1)[erm]"	""	""	"r_3801"	"reactant"	"CDMT00001765"
"sa1766"	"s1131"	"phosphatidate (1-16:0, 2-18:1)[gm]"	""	""	"r_3801"	"product"	"CDMT00001766"
"sa1767"	"s1072"	"phosphatidate (1-16:1, 2-18:1)[erm]"	""	""	"r_3802"	"reactant"	"CDMT00001767"
"sa1768"	"s1132"	"phosphatidate (1-16:1, 2-18:1)[gm]"	""	""	"r_3802"	"product"	"CDMT00001768"
"sa1769"	"s1074"	"phosphatidate (1-18:0, 2-18:1)[erm]"	""	""	"r_3803"	"reactant"	"CDMT00001769"
"sa1770"	"s1133"	"phosphatidate (1-18:0, 2-18:1)[gm]"	""	""	"r_3803"	"product"	"CDMT00001770"
"sa1771"	"s1076"	"phosphatidate (1-18:1, 2-18:1)[erm]"	""	""	"r_3804"	"reactant"	"CDMT00001771"
"sa1772"	"s1134"	"phosphatidate (1-18:1, 2-18:1)[gm]"	""	""	"r_3804"	"product"	"CDMT00001772"
"sa1773"	"s777"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[erm]"	""	""	"r_3805"	"reactant"	"CDMT00001773"
"sa1774"	"s1135"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-16:1)[gm]"	""	""	"r_3805"	"product"	"CDMT00001774"
"sa1775"	"s779"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[erm]"	""	""	"r_3806"	"reactant"	"CDMT00001775"
"sa1776"	"s1136"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-16:1)[gm]"	""	""	"r_3806"	"product"	"CDMT00001776"
"sa1777"	"s781"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[erm]"	""	""	"r_3807"	"reactant"	"CDMT00001777"
"sa1778"	"s1137"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)[gm]"	""	""	"r_3807"	"product"	"CDMT00001778"
"sa1779"	"s783"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[erm]"	""	""	"r_3808"	"reactant"	"CDMT00001779"
"sa1780"	"s1138"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)[gm]"	""	""	"r_3808"	"product"	"CDMT00001780"
"sa1781"	"s785"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]"	""	""	"r_3809"	"reactant"	"CDMT00001781"
"sa1782"	"s1139"	"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[gm]"	""	""	"r_3809"	"product"	"CDMT00001782"
"sa1783"	"s787"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[erm]"	""	""	"r_3810"	"reactant"	"CDMT00001783"
"sa1784"	"s1140"	"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)[gm]"	""	""	"r_3810"	"product"	"CDMT00001784"
"sa1785"	"s789"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]"	""	""	"r_3811"	"reactant"	"CDMT00001785"
"sa1786"	"s1141"	"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[gm]"	""	""	"r_3811"	"product"	"CDMT00001786"
"sa1787"	"s791"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[erm]"	""	""	"r_3812"	"reactant"	"CDMT00001787"
"sa1788"	"s1142"	"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm]"	""	""	"r_3812"	"product"	"CDMT00001788"
