"","masterID","formula","EC","keggID"
"13218","38843","1-hexadecanoyl-N-acetylsphingosine + 2-(5Z,8Z,11Z,14Z)-eicosatetraenoyl-sn-glycero-3-phosphoethanolamine => 1-hexadecanoyl-2-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-sn-glycero-3-phosphoethanolamine + N-(acetyl)-sphing-4-enine","NA","NA"
"13219","38847","1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + H2O => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H(+) + hexadecanoate","NA","NA"
"13220","38847","1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H(+) + hexadecanoate => 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13221","38851","H(+) + tetracenomycin F2 => H2O + tetracenomycin F1","4.2.1.154","R06699"
"13222","38851","H2O + tetracenomycin F1 => H(+) + tetracenomycin F2","4.2.1.154","R06699"
"13223","38855","1,2-saturated fatty acid + H(+) + NADPH + O2 => a (R)-2-hydroxy fatty acid anion + H2O + NADP(+)","NA","NA"
"13224","38855","a (R)-2-hydroxy fatty acid anion + H2O + NADP(+) => 1,2-saturated fatty acid + H(+) + NADPH + O2","NA","NA"
"13225","38859","beta-D-gentiobiosyl beta-D-glucosyl crocetin + UDP-alpha-D-glucose => bis(beta-D-gentiobiosyl) crocetin + H(+) + UDP","2.4.1.330","R10990"
"13226","38859","bis(beta-D-gentiobiosyl) crocetin + H(+) + UDP => beta-D-gentiobiosyl beta-D-glucosyl crocetin + UDP-alpha-D-glucose","2.4.1.330","R10990"
"13227","38863","phosphate + sucrose 6(F)-phosphate => alpha-D-glucose 1-phosphate + beta-D-fructose 6-phosphate","2.4.1.329","NA"
"13228","38863","alpha-D-glucose 1-phosphate + beta-D-fructose 6-phosphate => phosphate + sucrose 6(F)-phosphate","2.4.1.329","NA"
"13229","38867","uridine(516) in 16S rRNA => pseudouridine(516) in 16S rRNA","5.4.99.19","NA"
"13230","38867","pseudouridine(516) in 16S rRNA => uridine(516) in 16S rRNA","5.4.99.19","NA"
"13231","38871","23S rRNA uridine(2457) => 23S rRNA pseudouridine(2457)","5.4.99.20","NA"
"13232","38871","23S rRNA pseudouridine(2457) => 23S rRNA uridine(2457)","5.4.99.20","NA"
"13233","38875","23S rRNA uridine(2604) => 23S rRNA pseudouridine(2604)","5.4.99.21","NA"
"13234","38875","23S rRNA pseudouridine(2604) => 23S rRNA uridine(2604)","5.4.99.21","NA"
"13235","38879","a fatty acid(in) => a fatty acid(out)","NA","NA"
"13236","38879","a fatty acid(out) => a fatty acid(in)","NA","NA"
"13237","38883","a fatty acid + ATP + CoA => a fatty acyl-CoA + AMP + diphosphate","NA","NA"
"13238","38883","a fatty acyl-CoA + AMP + diphosphate => a fatty acid + ATP + CoA","NA","NA"
"13239","38887","N-hexanoyl-sphinganine + H2O => hexanoate + sphinganine","NA","NA"
"13240","38887","hexanoate + sphinganine => N-hexanoyl-sphinganine + H2O","NA","NA"
"13241","38891","N-hexadecanoylsphing-4-enine + H2O => hexadecanoate + sphing-4-enine","NA","NA"
"13242","38891","hexadecanoate + sphing-4-enine => N-hexadecanoylsphing-4-enine + H2O","NA","NA"
"13243","38895","a 1,2-diacyl-sn-glycero-3-phosphoethanolamine(in) => a 1,2-diacyl-sn-glycero-3-phosphoethanolamine(out)","NA","NA"
"13244","38895","a 1,2-diacyl-sn-glycero-3-phosphoethanolamine(out) => a 1,2-diacyl-sn-glycero-3-phosphoethanolamine(in)","NA","NA"
"13245","38899","an N-acyl-beta-D-galactosyl-sphing-4-enine(out) => an N-acyl-beta-D-galactosyl-sphing-4-enine(in)","NA","NA"
"13246","38899","an N-acyl-beta-D-galactosyl-sphing-4-enine(in) => an N-acyl-beta-D-galactosyl-sphing-4-enine(out)","NA","NA"
"13247","38903","ATP + H2O + sphingomyelin(in) => ADP + H(+) + phosphate + sphingomyelin(out)","NA","NA"
"13248","38903","ADP + H(+) + phosphate + sphingomyelin(out) => ATP + H2O + sphingomyelin(in)","NA","NA"
"13249","38907","(R)-reticuline + S-adenosyl-L-methionine => (R)-laudanine + S-adenosyl-L-homocysteine + H(+)","2.1.1.291","R08788"
"13250","38907","(R)-laudanine + S-adenosyl-L-homocysteine + H(+) => (R)-reticuline + S-adenosyl-L-methionine","2.1.1.291","R08788"
"13251","38911","avenacoside B + H2O => 26-desgluco-avenacoside B + D-glucose","3.2.1.188","R10580"
"13252","38911","26-desgluco-avenacoside B + D-glucose => avenacoside B + H2O","3.2.1.188","R10580"
"13253","38915","1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + choline + H(+)","NA","NA"
"13254","38915","1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + choline + H(+) => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13255","38919","H2O + sphing-4-enine-phosphocholine => choline + H(+) + sphing-4-enine 1-phosphate","NA","NA"
"13256","38919","choline + H(+) + sphing-4-enine 1-phosphate => H2O + sphing-4-enine-phosphocholine","NA","NA"
"13257","38923","a ubiquinone + H(+) + Na(+)(in) + NADH => a ubiquinol + Na(+)(out) + NAD(+)","NA","NA"
"13258","38923","a ubiquinol + Na(+)(out) + NAD(+) => a ubiquinone + H(+) + Na(+)(in) + NADH","NA","NA"
"13259","38927","1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ethanolamine + H(+)","NA","NA"
"13260","38927","1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ethanolamine + H(+) => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O","NA","NA"
"13261","38931","1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + H2O => 1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + L-serine + H(+)","NA","NA"
"13262","38931","1-(9Z-octadecenoyl)-sn-glycero-3-phosphate + L-serine + H(+) => 1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + H2O","NA","NA"
"13263","38935","cyclohexane-1-carbonyl-CoA + H(+) + oxidized [electron-transfer flavoprotein] => cyclohex-1-ene-1-carbonyl-CoA + reduced [electron-transfer flavoprotein]","1.3.8.11","R10601"
"13264","38935","cyclohex-1-ene-1-carbonyl-CoA + reduced [electron-transfer flavoprotein] => cyclohexane-1-carbonyl-CoA + H(+) + oxidized [electron-transfer flavoprotein]","1.3.8.11","R10601"
"13265","38939","dioscin + 2 H2O => 3-O-beta-D-Glc-diosgenin + 2 L-rhamnopyranose","3.2.1.190","NA"
"13266","38939","3-O-beta-D-Glc-diosgenin + 2 L-rhamnopyranose => dioscin + 2 H2O","3.2.1.190","NA"
"13267","38943","a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine(in) + ATP + H2O => a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine(out) + ADP + H(+) + phosphate","NA","NA"
"13268","38943","a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine(out) + ADP + H(+) + phosphate => a beta-D-glucosyl-(1<->1')-N-acylsphing-4-enine(in) + ATP + H2O","NA","NA"
"13269","38947","dodecanoate + H(+) + NADPH + O2 => 12-hydroxydodecanate + H2O + NADP(+)","NA","NA"
"13270","38947","12-hydroxydodecanate + H2O + NADP(+) => dodecanoate + H(+) + NADPH + O2","NA","NA"
"13271","38951","ATP + H2O + sphing-4-enine 1-phosphate(in) => ADP + H(+) + phosphate + sphing-4-enine 1-phosphate(out)","NA","NA"
"13272","38951","ADP + H(+) + phosphate + sphing-4-enine 1-phosphate(out) => ATP + H2O + sphing-4-enine 1-phosphate(in)","NA","NA"
"13273","38955","N-acylsphing-4-enine 1-phosphate(in) => N-acylsphing-4-enine 1-phosphate(out)","NA","NA"
"13274","38955","N-acylsphing-4-enine 1-phosphate(out) => N-acylsphing-4-enine 1-phosphate(in)","NA","NA"
"13275","38959","a 2,3-saturated acyl-CoA + O2 => (2E)-enoyl CoA + H2O2","1.3.3.6","R00388"
"13276","38959","(2E)-enoyl CoA + H2O2 => a 2,3-saturated acyl-CoA + O2","1.3.3.6","R00388"
"13277","38963","ATP + H2O + leukotriene C4(in) => ADP + H(+) + leukotriene C4(out) + phosphate","NA","NA"
"13278","38963","ADP + H(+) + leukotriene C4(out) + phosphate => ATP + H2O + leukotriene C4(in)","NA","NA"
"13279","38967","an N-acylsphing-4-enine(in) + ATP + H2O => ADP + an N-acylsphing-4-enine(out) + H(+) + phosphate","NA","NA"
"13280","38967","ADP + an N-acylsphing-4-enine(out) + H(+) + phosphate => an N-acylsphing-4-enine(in) + ATP + H2O","NA","NA"
"13281","38971","O2 + octadecanoyl-CoA => (2E)-octadecenoyl-CoA + H2O2","NA","NA"
"13282","38971","(2E)-octadecenoyl-CoA + H2O2 => O2 + octadecanoyl-CoA","NA","NA"
"13283","38975","1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O => 1-hexadecanoyl-sn-glycero-3-phosphate + choline + H(+)","NA","NA"
"13284","38975","1-hexadecanoyl-sn-glycero-3-phosphate + choline + H(+) => 1-hexadecanoyl-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13285","38979","1-octadecanoyl-sn-glycero-3-phosphocholine + H2O => 1-octadecanoyl-sn-glycero-3-phosphate + choline + H(+)","NA","NA"
"13286","38979","1-octadecanoyl-sn-glycero-3-phosphate + choline + H(+) => 1-octadecanoyl-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13287","38983","1-tetradecanoyl-sn-glycero-3-phosphocholine + H2O => 1-tetradecanoyl-sn-glycerol 3-phosphate + choline + H(+)","NA","NA"
"13288","38983","1-tetradecanoyl-sn-glycerol 3-phosphate + choline + H(+) => 1-tetradecanoyl-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13289","38987","nonanoyl-CoA + O2 => trans-2-nonenoyl-CoA + H2O2","NA","NA"
"13290","38987","trans-2-nonenoyl-CoA + H2O2 => nonanoyl-CoA + O2","NA","NA"
"13291","38991","1-dodecanoyl-sn-glycero-3-phosphocholine + H2O => 1-dodecanoyl-sn-glycerol 3-phosphate + choline + H(+)","NA","NA"
"13292","38991","1-dodecanoyl-sn-glycerol 3-phosphate + choline + H(+) => 1-dodecanoyl-sn-glycero-3-phosphocholine + H2O","NA","NA"
"13293","38995","a 1-acyl-sn-glycero-3-phosphocholine + H2O => 1-acyl-sn-glycero-3-phosphate + choline + H(+)","3.1.4.4","NA"
"13294","38995","1-acyl-sn-glycero-3-phosphate + choline + H(+) => a 1-acyl-sn-glycero-3-phosphocholine + H2O","3.1.4.4","NA"
"13295","38999","a 1-acyl-sn-glycero-3-phospho-L-serine + H2O => 1-acyl-sn-glycero-3-phosphate + L-serine + H(+)","NA","NA"
"13296","38999","1-acyl-sn-glycero-3-phosphate + L-serine + H(+) => a 1-acyl-sn-glycero-3-phospho-L-serine + H2O","NA","NA"
"13297","39003","a 1-acyl-sn-glycero-3-phosphoethanolamine + H2O => 1-acyl-sn-glycero-3-phosphate + ethanolamine + H(+)","NA","NA"
"13298","39003","1-acyl-sn-glycero-3-phosphate + ethanolamine + H(+) => a 1-acyl-sn-glycero-3-phosphoethanolamine + H2O","NA","NA"
"13299","39007","a cholesterol ester(in) => a cholesterol ester(out)","NA","NA"
"13300","39007","a cholesterol ester(out) => a cholesterol ester(in)","NA","NA"
"13301","39011","a triacyl-sn-glycerol(in) => a triacyl-sn-glycerol(out)","NA","NA"
"13302","39011","a triacyl-sn-glycerol(out) => a triacyl-sn-glycerol(in)","NA","NA"
"13303","39015","22-oxodocosanoate + H2O + NAD(+) => docosanedioate + 2 H(+) + NADH","NA","NA"
"13304","39015","docosanedioate + 2 H(+) + NADH => 22-oxodocosanoate + H2O + NAD(+)","NA","NA"
"13305","39019","a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate) + H2O => a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + phosphate","3.1.3.95","NA"
"13306","39019","a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-5-phosphate) + phosphate => a 1,2-diacyl-sn-glycero-3-phospho-(1D-myo-inositol-3,5-bisphosphate) + H2O","3.1.3.95","NA"
"13307","39023","omega-methyl fatty acid + H(+) + NADPH + O2 => an omega-hydroxy fatty acid + H2O + NADP(+)","1.14.13.205","NA"
"13308","39023","an omega-hydroxy fatty acid + H2O + NADP(+) => omega-methyl fatty acid + H(+) + NADPH + O2","1.14.13.205","NA"
"13309","39027","a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + UDP-alpha-D-glucose => a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP","2.4.1.315","R10807"
"13310","39027","a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP => a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + UDP-alpha-D-glucose","2.4.1.315","R10807"
"13311","39031","a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol + UDP-alpha-D-glucose => a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP","2.4.1.315","R04377"
"13312","39031","a 1,2-diacyl-3-O-(beta-D-Glc-(1->6)-beta-D-Glc)-sn-glycerol + H(+) + UDP => a 1,2-diacyl-3-O-(beta-D-glucopyranosyl)-sn-glycerol + UDP-alpha-D-glucose","2.4.1.315","R04377"
"13313","39035","an omega-hydroxy fatty acid + NAD(+) => an omega-oxo fatty acid + H(+) + NADH","NA","NA"
"13314","39035","an omega-oxo fatty acid + H(+) + NADH => an omega-hydroxy fatty acid + NAD(+)","NA","NA"
"13315","39039","an omega-oxo fatty acid + H2O + NAD(+) => a dicarboxylate + 2 H(+) + NADH","NA","NA"
"13316","39039","a dicarboxylate + 2 H(+) + NADH => an omega-oxo fatty acid + H2O + NAD(+)","NA","NA"
"13317","39043","22-oxodocosanoate + NADPH + O2 => docosanedioate + H2O + NADP(+)","NA","NA"
"13318","39043","docosanedioate + H2O + NADP(+) => 22-oxodocosanoate + NADPH + O2","NA","NA"
"13319","39047","26-oxohexacosanoate + NADPH + O2 => H2O + hexacosanedioate + NADP(+)","NA","NA"
"13320","39047","H2O + hexacosanedioate + NADP(+) => 26-oxohexacosanoate + NADPH + O2","NA","NA"
"13321","39051","ATP + cholesterol(in) + H2O => ADP + cholesterol(out) + H(+) + phosphate","NA","NA"
"13322","39051","ADP + cholesterol(out) + H(+) + phosphate => ATP + cholesterol(in) + H2O","NA","NA"
"13323","39055","22-hydroxydocosanoate + H(+) + NADPH + O2 => 22-oxodocosanoate + 2 H2O + NADP(+)","NA","NA"
"13324","39055","22-oxodocosanoate + 2 H2O + NADP(+) => 22-hydroxydocosanoate + H(+) + NADPH + O2","NA","NA"
"13325","39059","26-hydroxyhexacosanoate + H(+) + NADPH + O2 => 26-oxohexacosanoate + 2 H2O + NADP(+)","NA","NA"
"13326","39059","26-oxohexacosanoate + 2 H2O + NADP(+) => 26-hydroxyhexacosanoate + H(+) + NADPH + O2","NA","NA"
"13327","39063","scyllo-inositol + NADP(+) => scyllo-inosose + H(+) + NADPH","1.1.1.371","R09954"
"13328","39063","scyllo-inosose + H(+) + NADPH => scyllo-inositol + NADP(+)","1.1.1.371","R09954"
"13329","39067","3-oxooctanedioyl-CoA + CoA => acetyl-CoA + hexanedioyl-CoA","NA","NA"
"13330","39067","acetyl-CoA + hexanedioyl-CoA => 3-oxooctanedioyl-CoA + CoA","NA","NA"
"13331","39071","dodecanedioyl-CoA + O2 => (2E)-dodecenedioyl-CoA + H2O2","NA","NA"
"13332","39071","(2E)-dodecenedioyl-CoA + H2O2 => dodecanedioyl-CoA + O2","NA","NA"
"13333","39075","(2E)-dodecenedioyl-CoA + H2O => (3S)-hydroxydodecanedioyl-CoA","NA","NA"
"13334","39075","(3S)-hydroxydodecanedioyl-CoA => (2E)-dodecenedioyl-CoA + H2O","NA","NA"
"13335","39079","(3S)-hydroxydodecanedioyl-CoA + NAD(+) => 3-oxododecanedioyl-CoA + H(+) + NADH","NA","NA"
"13336","39079","3-oxododecanedioyl-CoA + H(+) + NADH => (3S)-hydroxydodecanedioyl-CoA + NAD(+)","NA","NA"
"13337","39083","3-oxododecanedioyl-CoA + CoA => acetyl-CoA + Decanedioyl-CoA","NA","NA"
"13338","39083","acetyl-CoA + Decanedioyl-CoA => 3-oxododecanedioyl-CoA + CoA","NA","NA"
"13339","39087","Decanedioyl-CoA + O2 => (2E)-decenedioyl-CoA + H2O2","NA","NA"
"13340","39087","(2E)-decenedioyl-CoA + H2O2 => Decanedioyl-CoA + O2","NA","NA"
"13341","39091","(2E)-decenedioyl-CoA + H2O => (3S)-hydroxydecanedioyl-CoA","NA","NA"
"13342","39091","(3S)-hydroxydecanedioyl-CoA => (2E)-decenedioyl-CoA + H2O","NA","NA"
"13343","39095","(3S)-hydroxydecanedioyl-CoA + NAD(+) => 3-oxodecanedioyl-CoA + H(+) + NADH","NA","NA"
"13344","39095","3-oxodecanedioyl-CoA + H(+) + NADH => (3S)-hydroxydecanedioyl-CoA + NAD(+)","NA","NA"
"13345","39099","3-oxodecanedioyl-CoA + CoA => acetyl-CoA + octanedioyl-CoA","NA","NA"
"13346","39099","acetyl-CoA + octanedioyl-CoA => 3-oxodecanedioyl-CoA + CoA","NA","NA"
"13347","39103","(24R)-ethylcholest-5-en-3beta-ol(in) + ATP + H2O => (24R)-ethylcholest-5-en-3beta-ol(out) + ADP + H(+) + phosphate","NA","NA"
"13348","39103","(24R)-ethylcholest-5-en-3beta-ol(out) + ADP + H(+) + phosphate => (24R)-ethylcholest-5-en-3beta-ol(in) + ATP + H2O","NA","NA"
"13349","39107","(5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate => (5S,6S)-epoxy-(18S)-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate + H2O","NA","NA"
"13350","39107","(5S,6S)-epoxy-(18S)-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate + H2O => (5S)-hydroperoxy-(18S)-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate","NA","NA"
"13351","39111","4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NADP(+) => 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADPH","1.3.1.105","R10593"
"13352","39111","4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADPH => 4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NADP(+)","1.3.1.105","R10593"
"13353","39115","4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NAD(+) => 4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADH","1.3.1.105","R10592"
"13354","39115","4-hydroxy-5-methyl-2-methylenefuran-3(2H)-one + H(+) + NADH => 4-hydroxy-2,5-dimethyl-furan-3(2H)-one + NAD(+)","1.3.1.105","R10592"
"13355","39119","(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + O2 => (2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O2","NA","NA"
"13356","39119","(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O2 => (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + O2","NA","NA"
"13357","39123","(2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O => (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA","NA","NA"
"13358","39123","(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA => (2E,6Z,9Z,12Z,15Z,18Z,21Z)-tetracosaheptaenoyl-CoA + H2O","NA","NA"
"13359","39127","(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + NAD(+) => 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H(+) + NADH","NA","NA"
"13360","39127","3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + H(+) + NADH => (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + NAD(+)","NA","NA"
"13361","39131","3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + CoA => (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + acetyl-CoA","NA","NA"
"13362","39131","(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoyl-CoA + acetyl-CoA => 3-oxo-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA + CoA","NA","NA"
"13363","39135","(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + O2 => (2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O2","NA","NA"
"13364","39135","(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O2 => (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + O2","NA","NA"
"13365","39139","(2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O => (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA","NA","NA"
"13366","39139","(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA => (2E,6Z,9Z,12Z,15Z,18Z)-tetracosahexaenoyl-CoA + H2O","NA","NA"
"13367","39143","(S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + NAD(+) => 3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + H(+) + NADH","NA","NA"
"13368","39143","3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + H(+) + NADH => (S)-3-hydroxy-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + NAD(+)","NA","NA"
"13369","39147","3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + CoA => (4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + acetyl-CoA","NA","NA"
"13370","39147","(4Z,7Z,10Z,13Z,16Z)-docosapentaenoyl-CoA + acetyl-CoA => 3-oxo-(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA + CoA","NA","NA"
"13371","39151","3-oxooctadecanoyl-CoA + H(+) + NADPH => (3R)-hydroxyoctadecanoyl-CoA + NADP(+)","NA","NA"
"13372","39151","(3R)-hydroxyoctadecanoyl-CoA + NADP(+) => 3-oxooctadecanoyl-CoA + H(+) + NADPH","NA","NA"
"13373","39155","(3R)-hydroxyoctadecanoyl-CoA => (2E)-octadecenoyl-CoA + H2O","NA","NA"
"13374","39155","(2E)-octadecenoyl-CoA + H2O => (3R)-hydroxyoctadecanoyl-CoA","NA","NA"
"13375","39159","(3R)-hydroxyhexadecanoyl-CoA => (2E)-hexadecenoyl-CoA + H2O","NA","NA"
"13376","39159","(2E)-hexadecenoyl-CoA + H2O => (3R)-hydroxyhexadecanoyl-CoA","NA","NA"
"13377","39163","3-oxohexadecanoyl-CoA + H(+) + NADPH => (3R)-hydroxyhexadecanoyl-CoA + NADP(+)","NA","NA"
"13378","39163","(3R)-hydroxyhexadecanoyl-CoA + NADP(+) => 3-oxohexadecanoyl-CoA + H(+) + NADPH","NA","NA"
"13379","39167","H(+) + malonyl-CoA + tetradecanoyl-CoA => 3-oxohexadecanoyl-CoA + CO2 + CoA","NA","NA"
"13380","39167","3-oxohexadecanoyl-CoA + CO2 + CoA => H(+) + malonyl-CoA + tetradecanoyl-CoA","NA","NA"
"13381","39171","3-oxoeicosanoyl-CoA + H(+) + NADPH => (3R)-hydroxyeicosanoyl-CoA + NADP(+)","NA","NA"
"13382","39171","(3R)-hydroxyeicosanoyl-CoA + NADP(+) => 3-oxoeicosanoyl-CoA + H(+) + NADPH","NA","NA"
"13383","39175","(3R)-hydroxyeicosanoyl-CoA => (2E)-eicosenoyl-CoA + H2O","NA","NA"
"13384","39175","(2E)-eicosenoyl-CoA + H2O => (3R)-hydroxyeicosanoyl-CoA","NA","NA"
"13385","39179","(2E)-eicosenoyl-CoA + H(+) + NADPH => eicosanoyl-CoA + NADP(+)","NA","NA"
"13386","39179","eicosanoyl-CoA + NADP(+) => (2E)-eicosenoyl-CoA + H(+) + NADPH","NA","NA"
"13387","39183","3-oxodocosanoyl-CoA + H(+) + NADPH => (3R)-hydroxydocosanoyl-CoA + NADP(+)","NA","NA"
"13388","39183","(3R)-hydroxydocosanoyl-CoA + NADP(+) => 3-oxodocosanoyl-CoA + H(+) + NADPH","NA","NA"
"13389","39187","(3R)-hydroxydocosanoyl-CoA => (2E)-docosenoyl-CoA + H2O","NA","NA"
"13390","39187","(2E)-docosenoyl-CoA + H2O => (3R)-hydroxydocosanoyl-CoA","NA","NA"
"13391","39191","(2E)-docosenoyl-CoA + H(+) + NADPH => docosanoyl-CoA + NADP(+)","NA","NA"
"13392","39191","docosanoyl-CoA + NADP(+) => (2E)-docosenoyl-CoA + H(+) + NADPH","NA","NA"
"13393","39195","3-oxotetracosanoyl-CoA + H(+) + NADPH => (3R)-hydroxytetracosanoyl-CoA + NADP(+)","NA","NA"
"13394","39195","(3R)-hydroxytetracosanoyl-CoA + NADP(+) => 3-oxotetracosanoyl-CoA + H(+) + NADPH","NA","NA"
"13395","39199","(3R)-hydroxytetracosanoyl-CoA => (2E)-tetracosenoyl-CoA + H2O","NA","NA"
"13396","39199","(2E)-tetracosenoyl-CoA + H2O => (3R)-hydroxytetracosanoyl-CoA","NA","NA"
"13397","39203","(2E)-tetracosenoyl-CoA + H(+) + NADPH => NADP(+) + tetracosanoyl-CoA","NA","NA"
"13398","39203","NADP(+) + tetracosanoyl-CoA => (2E)-tetracosenoyl-CoA + H(+) + NADPH","NA","NA"
"13399","39207","3-oxohexacosanoyl-CoA + H(+) + NADPH => (3R)-hydroxyhexacosanoyl-CoA + NADP(+)","NA","NA"
"13400","39207","(3R)-hydroxyhexacosanoyl-CoA + NADP(+) => 3-oxohexacosanoyl-CoA + H(+) + NADPH","NA","NA"
"13401","39211","(3R)-hydroxyhexacosanoyl-CoA => (2E)-hexacosenoyl-CoA + H2O","NA","NA"
"13402","39211","(2E)-hexacosenoyl-CoA + H2O => (3R)-hydroxyhexacosanoyl-CoA","NA","NA"
"13403","39215","(2E)-hexacosenoyl-CoA + H(+) + NADPH => hexacosanoyl-CoA + NADP(+)","NA","NA"
"13404","39215","hexacosanoyl-CoA + NADP(+) => (2E)-hexacosenoyl-CoA + H(+) + NADPH","NA","NA"
"13405","39219","3-oxooctacosanyol-CoA + H(+) + NADPH => (3R)-hydroxyoctacosanoyl-CoA + NADP(+)","NA","NA"
"13406","39219","(3R)-hydroxyoctacosanoyl-CoA + NADP(+) => 3-oxooctacosanyol-CoA + H(+) + NADPH","NA","NA"
"13407","39223","(3R)-hydroxyoctacosanoyl-CoA => (2E)-octacosenoyl-CoA + H2O","NA","NA"
"13408","39223","(2E)-octacosenoyl-CoA + H2O => (3R)-hydroxyoctacosanoyl-CoA","NA","NA"
