met	reaction	formula	MNX_ID	reactant	product	common_met_num
Rh24	1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM97@MNXD1	1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine`	MNXR105800	1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine` 	 1 `Na(+)` + 1 `L-homoserine` + 1 `L-phenylalanine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM76@MNXD1	1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine`	MNXR105801	1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine` 	 1 `Na(+)` + 1 `L-homoserine` + 1 `L-tyrosine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM55@MNXD1	1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine`	MNXR105802	1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine` 	 1 `Na(+)` + 1 `L-homoserine` + 1 `L-cysteine`	3
Rh24	1 MNXM140@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105803	1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-leucine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM114@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105804	1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-proline` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM147@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105805	1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-asparagine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM199@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105806	1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-valine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM142@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105807	1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-threonine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105808	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`	MNXR105809	1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `glycine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`	MNXR105810	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-alanine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`	MNXR105811	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-glutamine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`	MNXR105812	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-serine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine`	MNXR105813	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-methionine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM94@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM94@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan`	MNXR105814	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tryptophan`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM97@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM97@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine`	MNXR105815	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-phenylalanine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM76@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM76@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine`	MNXR105816	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-tyrosine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM55@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM55@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine`	MNXR105817	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-cysteine`	3
Rh24	1 MNXM140@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105818	1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-leucine` + 1 `L-isoleucine` + 1 `Na(+)`	3
Rh24	1 MNXM114@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105819	1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-proline` + 1 `L-isoleucine` + 1 `Na(+)`	3
Rh24	1 MNXM147@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105820	1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-asparagine` + 1 `L-isoleucine` + 1 `Na(+)`	3
Rh24	1 MNXM199@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105821	1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-valine` + 1 `L-isoleucine` + 1 `Na(+)`	3
Rh24	1 MNXM142@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105822	1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-threonine` + 1 `L-isoleucine` + 1 `Na(+)`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105823	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM29@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `glycine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `glycine` + 1 `L-ornithine`	MNXR105826	1 `Na(+)` + 1 `glycine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `glycine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM29@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM29@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `glycine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `glycine`	MNXR105828	1 `L-citrulline` + 1 `Na(+)` + 1 `glycine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `glycine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM32@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine`	MNXR105831	1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-alanine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM32@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM32@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine`	MNXR105833	1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-alanine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM37@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine`	MNXR105836	1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-glutamine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM37@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM37@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine`	MNXR105838	1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-glutamine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM53@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine`	MNXR105840	1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-serine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM53@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM53@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine`	MNXR105842	1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-serine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM61@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine`	MNXR105845	1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-methionine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM61@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM61@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-methionine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-methionine`	MNXR105847	1 `L-citrulline` + 1 `Na(+)` + 1 `L-methionine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-methionine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 + 1 MNXM94@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1 + 1 MNXM94@MNXD2	1 `Na(+)` + 1 `L-ornithine` + 1 `L-tryptophan` = 1 `Na(+)` + 1 `L-ornithine` + 1 `L-tryptophan`	MNXR105850	1 `Na(+)` + 1 `L-ornithine` + 1 `L-tryptophan` 	 1 `Na(+)` + 1 `L-ornithine` + 1 `L-tryptophan`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM94@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM94@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-tryptophan` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-tryptophan`	MNXR105852	1 `L-citrulline` + 1 `Na(+)` + 1 `L-tryptophan` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-tryptophan`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 + 1 MNXM97@MNXD1 = 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1 + 1 MNXM97@MNXD2	1 `Na(+)` + 1 `L-ornithine` + 1 `L-phenylalanine` = 1 `Na(+)` + 1 `L-ornithine` + 1 `L-phenylalanine`	MNXR105855	1 `Na(+)` + 1 `L-ornithine` + 1 `L-phenylalanine` 	 1 `Na(+)` + 1 `L-ornithine` + 1 `L-phenylalanine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM97@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM97@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-phenylalanine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-phenylalanine`	MNXR105857	1 `L-citrulline` + 1 `Na(+)` + 1 `L-phenylalanine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-phenylalanine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM76@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM76@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-tyrosine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-tyrosine` + 1 `L-ornithine`	MNXR105860	1 `Na(+)` + 1 `L-tyrosine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-tyrosine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM76@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM76@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-tyrosine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-tyrosine`	MNXR105862	1 `L-citrulline` + 1 `Na(+)` + 1 `L-tyrosine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-tyrosine`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM55@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM55@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-cysteine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-cysteine` + 1 `L-ornithine`	MNXR105865	1 `Na(+)` + 1 `L-cysteine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-cysteine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM55@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM55@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-cysteine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-cysteine`	MNXR105867	1 `L-citrulline` + 1 `Na(+)` + 1 `L-cysteine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-cysteine`	3
Rh24	1 MNXM140@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM140@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-leucine` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-leucine` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105870	1 `L-leucine` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-leucine` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM140@MNXD1 + 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM140@MNXD2 + 1 MNXM211@MNXD1 + 1 MNXM27@MNXD2	1 `L-leucine` + 1 `L-citrulline` + 1 `Na(+)` = 1 `L-leucine` + 1 `L-citrulline` + 1 `Na(+)`	MNXR105872	1 `L-leucine` + 1 `L-citrulline` + 1 `Na(+)` 	 1 `L-leucine` + 1 `L-citrulline` + 1 `Na(+)`	3
Rh24	1 MNXM114@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM114@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-proline` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-proline` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105875	1 `L-proline` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-proline` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM114@MNXD1 + 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM114@MNXD2 + 1 MNXM211@MNXD1 + 1 MNXM27@MNXD2	1 `L-proline` + 1 `L-citrulline` + 1 `Na(+)` = 1 `L-proline` + 1 `L-citrulline` + 1 `Na(+)`	MNXR105877	1 `L-proline` + 1 `L-citrulline` + 1 `Na(+)` 	 1 `L-proline` + 1 `L-citrulline` + 1 `Na(+)`	3
Rh24	1 MNXM147@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM147@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-asparagine` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-asparagine` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105880	1 `L-asparagine` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-asparagine` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM147@MNXD1 + 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM147@MNXD2 + 1 MNXM211@MNXD1 + 1 MNXM27@MNXD2	1 `L-asparagine` + 1 `L-citrulline` + 1 `Na(+)` = 1 `L-asparagine` + 1 `L-citrulline` + 1 `Na(+)`	MNXR105882	1 `L-asparagine` + 1 `L-citrulline` + 1 `Na(+)` 	 1 `L-asparagine` + 1 `L-citrulline` + 1 `Na(+)`	3
Rh24	1 MNXM199@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM199@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-valine` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-valine` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105885	1 `L-valine` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-valine` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM199@MNXD1 + 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM199@MNXD2 + 1 MNXM211@MNXD1 + 1 MNXM27@MNXD2	1 `L-valine` + 1 `L-citrulline` + 1 `Na(+)` = 1 `L-valine` + 1 `L-citrulline` + 1 `Na(+)`	MNXR105887	1 `L-valine` + 1 `L-citrulline` + 1 `Na(+)` 	 1 `L-valine` + 1 `L-citrulline` + 1 `Na(+)`	3
Rh24	1 MNXM142@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM142@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-threonine` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-threonine` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105890	1 `L-threonine` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-threonine` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM142@MNXD1 + 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 = 1 MNXM142@MNXD2 + 1 MNXM211@MNXD1 + 1 MNXM27@MNXD2	1 `L-threonine` + 1 `L-citrulline` + 1 `Na(+)` = 1 `L-threonine` + 1 `L-citrulline` + 1 `Na(+)`	MNXR105892	1 `L-threonine` + 1 `L-citrulline` + 1 `Na(+)` 	 1 `L-threonine` + 1 `L-citrulline` + 1 `Na(+)`	3
Rh24	1 MNXM27@MNXD1 + 1 MNXM353@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 + 1 MNXM89689@MNXD1	1 `Na(+)` + 1 `L-homoserine` + 1 `L-ornithine` = 1 `Na(+)` + 1 `L-homoserine` + 1 `L-ornithine`	MNXR105895	1 `Na(+)` + 1 `L-homoserine` + 1 `L-ornithine` 	 1 `Na(+)` + 1 `L-homoserine` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM27@MNXD2 + 1 MNXM353@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM27@MNXD1 + 1 MNXM353@MNXD1	1 `L-citrulline` + 1 `Na(+)` + 1 `L-homoserine` = 1 `L-citrulline` + 1 `Na(+)` + 1 `L-homoserine`	MNXR105897	1 `L-citrulline` + 1 `Na(+)` + 1 `L-homoserine` 	 1 `L-citrulline` + 1 `Na(+)` + 1 `L-homoserine`	3
Rh24	1 MNXM231@MNXD1 + 1 MNXM27@MNXD1 + 1 MNXM89689@MNXD2 = 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 + 1 MNXM89689@MNXD1	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-ornithine` = 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-ornithine`	MNXR105900	1 `L-isoleucine` + 1 `Na(+)` + 1 `L-ornithine` 	 1 `L-isoleucine` + 1 `Na(+)` + 1 `L-ornithine`	3
Rh24	1 MNXM211@MNXD1 + 1 MNXM231@MNXD2 + 1 MNXM27@MNXD2 = 1 MNXM211@MNXD2 + 1 MNXM231@MNXD1 + 1 MNXM27@MNXD1	1 `L-citrulline` + 1 `L-isoleucine` + 1 `Na(+)` = 1 `L-citrulline` + 1 `L-isoleucine` + 1 `Na(+)`	MNXR105902	1 `L-citrulline` + 1 `L-isoleucine` + 1 `Na(+)` 	 1 `L-citrulline` + 1 `L-isoleucine` + 1 `Na(+)`	3
